	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
358	39432	Saimiri boliviensis boliviensis	XP_010331274.2	900.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.1e-59	214.8	1.0	1.0	1.0	3.3e-63	7.2e-59	213.6	1.0	1.0	206.0	601.0	804.0	601.0	812.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X5 [Saimiri boliviensis boliviensis]	False	Eukaryota	Metazoa	Chordata	Primates	Saimiri boliviensis	orange
190	9600	Pongo pygmaeus	XP_054347316.1	900.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.1e-59	214.8	1.0	1.0	1.0	3.3e-63	7.2e-59	213.6	1.0	1.0	206.0	601.0	804.0	601.0	812.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Pongo pygmaeus]	False	Eukaryota	Metazoa	Chordata	Primates	Bornean orangutan	orange
229	9940	Ovis aries	KAG5197122.1	1080.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.2000000000000012e-59	214.8	1.2	1.0	1.0	3.3e-63	7.3e-59	213.6	1.2	1.0	206.0	650.0	853.0	650.0	861.0	0.95	hypothetical protein JEQ12_010576 [Ovis aries]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Ovis aries	orange
417	52644	Haliaeetus leucocephalus	XP_010568227.1	979.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.7000000000000004e-59	214.6	1.4	1.0	1.0	3.4e-63	7.3e-59	213.6	1.4	1.0	206.0	654.0	857.0	654.0	865.0	0.96	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Haliaeetus leucocephalus]	False	Eukaryota	Metazoa	Chordata	Accipitriformes	Haliaeetus leucocephalus	orange
421	54180	Trachypithecus francoisi	XP_033072438.1	909.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.1e-59	214.8	1.0	1.0	1.0	3.4e-63	7.3e-59	213.6	1.0	1.0	206.0	663.0	866.0	663.0	874.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Trachypithecus francoisi]	False	Eukaryota	Metazoa	Chordata	Primates	Trachypithecus francoisi	orange
159	9117	Grus americana	XP_054663418.1	985.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.5e-59	214.6	1.4	1.0	1.0	3.4e-63	7.4000000000000025e-59	213.6	1.4	1.0	206.0	660.0	863.0	660.0	871.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Grus americana]	False	Eukaryota	Metazoa	Chordata	Gruiformes	Grus americana	orange
430	56313	Tyto alba	XP_042649971.1	985.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.5e-59	214.6	1.4	1.0	1.0	3.4e-63	7.4000000000000025e-59	213.6	1.4	1.0	206.0	660.0	863.0	660.0	871.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Tyto alba]	False	Eukaryota	Metazoa	Chordata	Strigiformes	Tyto alba	orange
709	202280	Harpia harpyja	XP_052630916.1	984.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.5e-59	214.6	1.4	1.0	1.0	3.4e-63	7.4000000000000025e-59	213.6	1.4	1.0	206.0	659.0	862.0	659.0	870.0	0.96	LOW QUALITY PROTEIN: gamma-aminobutyric acid type B receptor subunit 1 [Harpia harpyja]	False	Eukaryota	Metazoa	Chordata	Accipitriformes	Harpia harpyja	orange
363	40151	Monodon monoceros	TKC37307.1	1097.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.5e-59	214.6	1.2	1.0	1.0	3.4e-63	7.5e-59	213.6	1.2	1.0	206.0	798.0	1001.0	798.0	1009.0	0.95	hypothetical protein EI555_006123, partial [Monodon monoceros]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Monodon monoceros	orange
740	230172	Ovis ammon polii	KAI4530977.1	1122.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.6e-59	214.6	1.2	1.0	1.0	3.6e-63	7.7e-59	213.5	1.2	1.0	206.0	655.0	858.0	655.0	866.0	0.95	hypothetical protein MG293_018835 [Ovis ammon polii]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Ovis ammon	orange
713	205130	Mastacembelus armatus	XP_026173489.1	848.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4e-59	214.4	3.0	1.0	1.0	3.6e-63	7.9000000000000025e-59	213.5	3.0	1.0	206.0	511.0	715.0	511.0	723.0	0.96	gamma-aminobutyric acid type B receptor subunit 1-like isoform X5 [Mastacembelus armatus]	False	Eukaryota	Metazoa	Chordata	Synbranchiformes	Mastacembelus armatus	orange
697	192404	Sturnira hondurensis	XP_036901923.1	872.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.4e-59	214.7	1.3	1.0	1.0	3.7e-63	8e-59	213.5	1.3	1.0	206.0	573.0	776.0	573.0	784.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Sturnira hondurensis]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Sturnira hondurensis	orange
198	9657	Lutra lutra	XP_047588838.1	964.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.8000000000000003e-59	214.5	1.0	1.0	1.0	3.7e-63	8.1e-59	213.4	1.0	1.0	206.0	665.0	868.0	665.0	876.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X1 [Lutra lutra]	False	Eukaryota	Metazoa	Chordata	Carnivora	Lutra lutra	orange
536	89248	Equus quagga	XP_046496060.1	961.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.5e-59	214.6	1.0	1.0	1.0	3.7e-63	8.1e-59	213.4	1.0	1.0	206.0	662.0	865.0	662.0	873.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 [Equus quagga]	False	Eukaryota	Metazoa	Chordata	Perissodactyla	Equus quagga	orange
456	61621	Rhinopithecus bieti	XP_017725707.1	963.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.5e-59	214.6	1.0	1.0	1.0	3.7e-63	8.1e-59	213.4	1.0	1.0	206.0	664.0	867.0	664.0	875.0	0.95	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Rhinopithecus bieti]	False	Eukaryota	Metazoa	Chordata	Primates	Rhinopithecus bieti	orange
458	61853	Nomascus leucogenys	XP_030658197.1	966.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.6e-59	214.6	1.0	1.0	1.0	3.7e-63	8.1e-59	213.4	1.0	1.0	206.0	667.0	870.0	667.0	878.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X1 [Nomascus leucogenys]	False	Eukaryota	Metazoa	Chordata	Primates	Nomascus leucogenys	orange
188	9597	Pan paniscus	XP_003829770.1	966.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.6e-59	214.6	1.0	1.0	1.0	3.7e-63	8.1e-59	213.4	1.0	1.0	206.0	667.0	870.0	667.0	878.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X1 [Pan paniscus]	False	Eukaryota	Metazoa	Chordata	Primates	Pan paniscus	orange
995	2888765	Gulo gulo luscus	KAI5756675.1	964.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.7000000000000004e-59	214.6	1.0	1.0	1.0	3.7e-63	8.1e-59	213.4	1.0	1.0	206.0	665.0	868.0	665.0	876.0	0.95	GABBR1 [Gulo gulo luscus]	False	Eukaryota	Metazoa	Chordata	Carnivora	Gulo gulo	orange
164	9258	Ornithorhynchus anatinus	XP_028910480.1	782.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.5e-59	214.6	0.9	1.0	1.0	3.8e-63	8.3e-59	213.4	0.9	1.0	206.0	485.0	688.0	485.0	696.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Ornithorhynchus anatinus]	False	Eukaryota	Metazoa	Chordata	Monotremata	duck-billed platypus	orange
94	7888	Protopterus annectens	XP_043940283.1	999.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	8.4e-59	213.4	2.4	1.0	1.0	3.9e-63	8.6e-59	213.4	1.0	1.0	206.0	678.0	881.0	678.0	889.0	0.96	gamma-aminobutyric acid type B receptor subunit 1-like [Protopterus annectens]	False	Eukaryota	Metazoa	Chordata	Ceratodontiformes	Protopterus annectens	orange
286	29088	Neomonachus schauinslandi	XP_021552555.1	805.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.8000000000000003e-59	214.5	1.3	1.0	1.0	4.1e-63	8.9e-59	213.3	1.3	1.0	206.0	506.0	709.0	506.0	717.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Neomonachus schauinslandi]	False	Eukaryota	Metazoa	Chordata	Carnivora	Neomonachus schauinslandi	orange
723	214514	Perognathus longimembris pacificus	XP_048204188.1	784.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.5e-59	214.6	1.5	1.0	1.0	4.1e-63	8.9e-59	213.3	1.5	1.0	206.0	485.0	688.0	485.0	696.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Perognathus longimembris pacificus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Perognathus longimembris	orange
303	30538	Vicugna pacos	XP_015104293.2	810.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.7000000000000004e-59	214.6	1.3	1.0	1.0	4.2e-63	9e-59	213.3	1.3	1.0	206.0	511.0	714.0	511.0	722.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X5 [Vicugna pacos]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Vicugna pacos	orange
584	109478	Myotis brandtii	XP_014391306.1	961.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.100000000000001e-59	214.4	0.7	1.0	1.0	4.3e-63	9.3e-59	213.2	0.7	1.0	206.0	653.0	856.0	653.0	864.0	0.95	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1, partial [Myotis brandtii]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Myotis brandtii	orange
149	8502	Crocodylus porosus	XP_019401997.1	919.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.4000000000000015e-59	214.3	0.8	1.0	1.0	4.4e-63	9.500000000000001e-59	213.2	0.8	1.0	206.0	595.0	798.0	595.0	806.0	0.96	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Crocodylus porosus]	False	Eukaryota	Metazoa	Chordata	Crocodylia	Crocodylus porosus	orange
304	30608	Microcebus murinus	XP_012615816.2	961.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.2e-59	214.4	1.3	1.0	1.0	4.5e-63	9.7e-59	213.2	1.3	1.0	206.0	662.0	865.0	662.0	873.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Microcebus murinus]	False	Eukaryota	Metazoa	Chordata	Primates	Microcebus murinus	orange
924	1090488	Pogonophryne albipinna	KAJ4928211.1	453.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1e-58	213.1	2.5	1.0	1.0	4.7e-63	1e-58	213.1	2.5	1.0	205.0	116.0	318.0	116.0	327.0	0.96	hypothetical protein JOQ06_016005 [Pogonophryne albipinna]	False	Eukaryota	Metazoa	Chordata	Perciformes	Pogonophryne albipinna	orange
988	2715852	Cebus imitator	XP_017365969.1	1110.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.9000000000000015e-59	214.1	1.0	1.0	1.0	4.7e-63	1e-58	213.1	1.0	1.0	206.0	811.0	1014.0	811.0	1022.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X1 [Cebus imitator]	False	Eukaryota	Metazoa	Chordata	Primates	Cebus imitator	orange
136	8262	Pleuronectes platessa	CAB1439231.1	550.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1e-58	213.1	2.9	1.0	1.0	4.8e-63	1e-58	213.1	2.9	1.0	206.0	213.0	417.0	213.0	425.0	0.96	unnamed protein product [Pleuronectes platessa]	False	Eukaryota	Metazoa	Chordata	Pleuronectiformes	Pleuronectes platessa	orange
411	51338	Castor canadensis	XP_020038417.1	970.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.600000000000001e-59	214.3	1.0	1.0	1.0	4.8e-63	1e-58	213.1	1.0	1.0	206.0	671.0	874.0	671.0	882.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 [Castor canadensis]	False	Eukaryota	Metazoa	Chordata	Rodentia	Castor canadensis	orange
184	9555	Papio anubis	XP_031522876.1	1111.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.9000000000000015e-59	214.1	1.0	1.0	1.0	4.7e-63	1e-58	213.1	1.0	1.0	206.0	812.0	1015.0	812.0	1023.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X1 [Papio anubis]	False	Eukaryota	Metazoa	Chordata	Primates	Papio anubis	orange
646	150288	Boleophthalmus pectinirostris	KAJ0055143.1	641.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1e-58	213.1	2.3	1.0	1.0	4.8e-63	1e-58	213.1	2.3	1.0	205.0	399.0	601.0	399.0	611.0	0.96	hypothetical protein NL108_011171, partial [Boleophthalmus pectinirostris]	False	Eukaryota	Metazoa	Chordata	Gobiiformes	Boleophthalmus pectinirostris	orange
14	6832	Tigriopus californicus	TRY62607.1	916.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.5e-59	213.8	0.9	1.0	1.0	5.1e-63	1.1e-58	213.0	0.9	2.0	210.0	457.0	663.0	456.0	669.0	0.95	hypothetical protein TCAL_03994 [Tigriopus californicus]	False	Eukaryota	Metazoa	Arthropoda	Harpacticoida	Tigriopus californicus	pink
223	9837	Camelus bactrianus	XP_045365500.1	901.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.600000000000001e-59	214.2	1.3	1.0	1.0	5e-63	1.1e-58	213.0	1.3	1.0	206.0	602.0	805.0	602.0	813.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Camelus bactrianus]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Camelus bactrianus	orange
687	186990	Hipposideros armiger	XP_019489934.1	967.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.7e-59	214.2	1.2	1.0	1.0	5e-63	1.1e-58	213.0	1.2	1.0	206.0	668.0	871.0	668.0	879.0	0.95	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Hipposideros armiger]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Hipposideros armiger	orange
224	9838	Camelus dromedarius	XP_031290948.1	901.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.600000000000001e-59	214.2	1.3	1.0	1.0	5e-63	1.1e-58	213.0	1.3	1.0	206.0	602.0	805.0	602.0	813.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X5 [Camelus dromedarius]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Camelus dromedarius	orange
278	28737	Elephantulus edwardii	XP_006896298.1	962.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.7e-59	214.2	1.2	1.0	1.0	5e-63	1.1e-58	213.0	1.2	1.0	206.0	663.0	866.0	663.0	874.0	0.95	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Elephantulus edwardii]	False	Eukaryota	Metazoa	Chordata	Macroscelidea	Elephantulus edwardii	orange
154	8839	Anas platyrhynchos	XP_038027728.1	1254.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.7e-59	213.9	1.4	1.0	1.0	5e-63	1.1e-58	213.0	1.4	1.0	206.0	949.0	1152.0	949.0	1160.0	0.96	LOW QUALITY PROTEIN: gamma-aminobutyric acid type B receptor subunit 1 [Anas platyrhynchos]	False	Eukaryota	Metazoa	Chordata	Anseriformes	Anas platyrhynchos	orange
285	29078	Eptesicus fuscus	XP_054577941.1	963.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.600000000000001e-59	214.2	0.7	1.0	1.0	4.8e-63	1.1e-58	213.1	0.7	1.0	206.0	664.0	867.0	664.0	875.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 [Eptesicus fuscus]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Eptesicus fuscus	orange
148	8496	Alligator mississippiensis	KYO25546.1	793.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.9000000000000015e-59	214.1	0.7	1.0	1.0	5.1e-63	1.1e-58	213.0	0.7	1.0	206.0	469.0	672.0	469.0	680.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Alligator mississippiensis]	False	Eukaryota	Metazoa	Chordata	Crocodylia	Alligator mississippiensis	orange
838	419612	Camelus ferus	EPY72781.1	975.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.9000000000000025e-59	213.9	1.3	1.0	1.0	5.699999999999999e-63	1.2e-58	212.8	1.3	1.0	206.0	717.0	920.0	717.0	928.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform a precursor [Camelus ferus]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Camelus ferus	orange
688	187106	Caloenas nicobarica	NWX01600.1	670.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.600000000000001e-59	214.0	1.3	1.0	1.0	5.599999999999999e-63	1.2e-58	212.9	1.3	1.0	206.0	341.0	544.0	341.0	552.0	0.96	GABR1 protein [Caloenas nicobarica]	False	Eukaryota	Metazoa	Chordata	Columbiformes	Caloenas nicobarica	orange
586	109905	Chelmon rostratus	XP_041798685.1	997.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.8e-59	213.7	2.9	1.0	1.0	6e-63	1.3e-58	212.8	2.9	1.0	206.0	660.0	864.0	660.0	872.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Chelmon rostratus]	False	Eukaryota	Metazoa	Chordata	Chaetodontiformes	Chelmon rostratus	orange
622	133434	Acanthaster planci	XP_022094604.1	769.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.5e-59	213.7	4.0	1.0	1.0	6.1e-63	1.3e-58	212.7	4.0	1.0	201.0	423.0	629.0	423.0	638.0	0.93	gamma-aminobutyric acid type B receptor subunit 1-like isoform X2 [Acanthaster planci]	False	Eukaryota	Metazoa	Echinodermata	Valvatida	Acanthaster planci	orange
605	118200	Dryobates pubescens	XP_054033279.1	871.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.8e-59	213.7	1.2	1.0	1.0	6.6e-63	1.4e-58	212.6	1.2	1.0	206.0	546.0	749.0	546.0	757.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Dryobates pubescens]	False	Eukaryota	Metazoa	Chordata	Piciformes	Dryobates pubescens	orange
919	1026970	Nannospalax galili	XP_008848674.1	972.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.2e-59	213.8	1.3	1.0	1.0	6.6e-63	1.4e-58	212.6	1.3	1.0	206.0	673.0	876.0	673.0	884.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 [Nannospalax galili]	False	Eukaryota	Metazoa	Chordata	Rodentia	Nannospalax galili	orange
353	38654	Alligator sinensis	XP_025072467.1	919.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.8e-59	213.7	0.7	1.0	1.0	6.7e-63	1.4e-58	212.6	0.7	1.0	206.0	595.0	798.0	595.0	806.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Alligator sinensis]	False	Eukaryota	Metazoa	Chordata	Crocodylia	Alligator sinensis	orange
828	390379	Thalassophryne amazonica	XP_034030089.1	996.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.7e-59	213.7	2.9	1.0	1.0	7e-63	1.5e-58	212.5	2.9	1.0	206.0	660.0	863.0	660.0	871.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Thalassophryne amazonica]	False	Eukaryota	Metazoa	Chordata	Batrachoidiformes	Thalassophryne amazonica	orange
162	9160	Passer montanus	XP_039580190.1	533.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.5e-58	212.6	1.0	1.0	1.0	6.7e-63	1.5e-58	212.6	1.0	1.0	206.0	248.0	451.0	248.0	459.0	0.96	gamma-aminobutyric acid type B receptor subunit 1, partial [Passer montanus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Passer montanus	orange
210	9715	Mirounga leonina	XP_034844949.1	901.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.4000000000000025e-59	213.8	1.1	1.0	1.0	6.7e-63	1.5e-58	212.6	1.1	1.0	206.0	602.0	805.0	602.0	813.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Mirounga leonina]	False	Eukaryota	Metazoa	Chordata	Carnivora	Mirounga leonina	orange
684	185453	Chrysochloris asiatica	XP_006875716.1	964.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	7.2e-59	213.6	1.2	1.0	1.0	7.6e-63	1.6e-58	212.4	1.2	1.0	206.0	665.0	868.0	665.0	876.0	0.95	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Chrysochloris asiatica]	False	Eukaryota	Metazoa	Chordata		Chrysochloris asiatica	orange
550	94835	Gavialis gangeticus	XP_019363885.1	982.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	7.7e-59	213.5	0.7	1.0	1.0	7.4e-63	1.6e-58	212.5	0.7	1.0	206.0	658.0	861.0	658.0	869.0	0.96	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Gavialis gangeticus]	False	Eukaryota	Metazoa	Chordata	Crocodylia	Gavialis gangeticus	orange
201	9678	Crocuta crocuta	KAF0871670.1	911.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	7.8e-59	213.5	1.2	1.0	1.0	7.899999999999999e-63	1.7000000000000002e-58	212.4	1.2	1.0	207.0	612.0	816.0	612.0	823.0	0.95	GABR1 protein, partial [Crocuta crocuta]	False	Eukaryota	Metazoa	Chordata	Carnivora	Crocuta crocuta	orange
554	95912	Hyaena hyaena	XP_039080678.1	898.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	7.5e-59	213.5	1.2	1.0	1.0	7.699999999999999e-63	1.7000000000000002e-58	212.4	1.2	1.0	207.0	636.0	840.0	636.0	847.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Hyaena hyaena]	False	Eukaryota	Metazoa	Chordata	Carnivora	Hyaena hyaena	orange
302	30464	Nothoprocta perdicaria	XP_025907727.1	780.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	8.200000000000001e-59	213.4	1.3	1.0	1.0	8.5e-63	1.8e-58	212.3	1.3	1.0	206.0	469.0	672.0	469.0	680.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Nothoprocta perdicaria]	False	Eukaryota	Metazoa	Chordata	Tinamiformes	Nothoprocta perdicaria	orange
252	13146	Melopsittacus undulatus	XP_033929437.1	980.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	9e-59	213.3	1.4	1.0	1.0	8.3e-63	1.8e-58	212.3	1.4	1.0	206.0	658.0	861.0	658.0	869.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 [Melopsittacus undulatus]	False	Eukaryota	Metazoa	Chordata	Psittaciformes	Melopsittacus undulatus	orange
310	31033	Takifugu rubripes	XP_029694937.1	996.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	8.800000000000001e-59	213.3	2.8	1.0	1.0	9.1e-63	2e-58	212.2	2.8	1.0	206.0	661.0	865.0	661.0	873.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Takifugu rubripes]	False	Eukaryota	Metazoa	Chordata	Tetraodontiformes	Fugu rubripes	orange
519	81572	Hylobates moloch	XP_031997691.1	899.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	8.500000000000001e-59	213.4	1.1	1.0	1.0	9.2e-63	2e-58	212.2	1.1	1.0	206.0	600.0	803.0	600.0	811.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Hylobates moloch]	False	Eukaryota	Metazoa	Chordata	Primates	Hylobates moloch	orange
690	187451	Vidua macroura	NXQ08359.1	710.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2e-58	212.1	0.5	1.0	1.0	9.4e-63	2e-58	212.1	0.5	1.0	206.0	444.0	647.0	444.0	655.0	0.96	GABR1 protein [Vidua macroura]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Vidua macroura	orange
835	409849	Periophthalmus magnuspinnatus	XP_033831331.1	911.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.5e-59	213.8	2.3	1.0	1.0	9.1e-63	2e-58	212.2	2.3	1.0	205.0	573.0	775.0	573.0	785.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Periophthalmus magnuspinnatus]	False	Eukaryota	Metazoa	Chordata	Gobiiformes	Periophthalmus magnuspinnatus	orange
257	13489	Dicentrarchus labrax	XP_051263044.1	997.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	9.9e-59	213.1	2.8	1.0	1.0	9e-63	2e-58	212.2	2.8	1.0	206.0	660.0	864.0	660.0	872.0	0.96	gamma-aminobutyric acid type B receptor subunit 1 [Dicentrarchus labrax]	False	Eukaryota	Metazoa	Chordata		Dicentrarchus labrax	orange
135	8245	Xiphias gladius	XP_039976825.1	823.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.1000000000000002e-58	212.1	1.8	1.0	1.0	9.5e-63	2.1000000000000002e-58	212.1	1.8	1.0	205.0	486.0	688.0	486.0	698.0	0.96	gamma-aminobutyric acid type B receptor subunit 1-like [Xiphias gladius]	False	Eukaryota	Metazoa	Chordata	Istiophoriformes	Xiphias gladius	orange
764	262131	Alopecoenas beccarii	NXW90965.1	897.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	9.7e-59	213.2	1.3	1.0	1.0	9.5e-63	2.1000000000000002e-58	212.1	1.3	1.0	206.0	628.0	831.0	628.0	839.0	0.96	GABR1 protein [Alopecoenas beccarii]	False	Eukaryota	Metazoa	Chordata	Columbiformes	Alopecoenas beccarii	orange
266	27675	Choloepus didactylus	XP_037699433.1	964.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	9.800000000000001e-59	213.2	1.3	1.0	1.0	1e-62	2.3000000000000002e-58	212.0	1.3	1.0	206.0	665.0	868.0	665.0	876.0	0.95	gamma-aminobutyric acid type B receptor subunit 1 [Choloepus didactylus]	False	Eukaryota	Metazoa	Chordata	Pilosa	Choloepus didactylus	orange
