	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
282	30732	Oryzias melastigma	KAF6732080.1	1654.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.7e-250	847.2	1.9	1.0	1.0	4.4e-254	5.7e-250	847.2	1.9	2.0	936.0	622.0	1650.0	621.0	1651.0	0.81	Eukaryotic translation initiation factor 4 gamma 1 [Oryzias melastigma]	False	Eukaryota	Metazoa	Chordata	Beloniformes	Aplocheilus melastigmus McClelland, 1839	orange
757	266040	Hyalomma asiaticum	KAH6934714.1	1264.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.2e-250	847.6	0.0	1.0	1.0	4.4e-254	5.7e-250	847.2	0.0	2.0	936.0	229.0	1259.0	228.0	1260.0	0.84	hypothetical protein HPB50_027425 [Hyalomma asiaticum]	False	Eukaryota	Metazoa	Arthropoda	Ixodida	Hyalomma asiaticum	pink
562	109905	Chelmon rostratus	XP_041796224.1	1501.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3e-250	848.1	1.5	1.0	1.0	4.4e-254	5.7e-250	847.2	1.5	2.0	936.0	470.0	1497.0	469.0	1498.0	0.8	eukaryotic translation initiation factor 4 gamma 1-like isoform X4 [Chelmon rostratus]	False	Eukaryota	Metazoa	Chordata	Chaetodontiformes	Chelmon rostratus	orange
207	9860	Cervus elaphus	XP_043765029.1	1592.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.2e-250	847.1	6.0	1.0	1.0	4.8e-254	6.2e-250	847.1	6.0	2.0	936.0	613.0	1588.0	612.0	1589.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X18 [Cervus elaphus]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Cervus elaphus	orange
954	1574408	Cervus canadensis	XP_043300787.1	1592.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.2e-250	847.1	6.0	1.0	1.0	4.8e-254	6.2e-250	847.1	6.0	2.0	936.0	613.0	1588.0	612.0	1589.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X18 [Cervus canadensis]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Cervus canadensis	orange
348	42636	Brienomyrus brachyistius	XP_048836334.1	1612.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.8999999999999997e-250	847.7	0.0	1.0	1.0	4.9e-254	6.4e-250	847.0	0.0	2.0	936.0	593.0	1608.0	592.0	1609.0	0.82	LOW QUALITY PROTEIN: eukaryotic translation initiation factor 4 gamma 1-like [Brienomyrus brachyistius]	False	Eukaryota	Metazoa	Chordata	Osteoglossiformes	Brienomyrus brachyistius	orange
68	7998	Ictalurus punctatus	XP_047018510.1	1490.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3e-250	848.1	0.5	1.0	1.0	5e-254	6.5e-250	847.0	0.5	2.0	936.0	497.0	1486.0	496.0	1487.0	0.82	eukaryotic translation initiation factor 4 gamma 1a isoform X3 [Ictalurus punctatus]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Ictalurus punctatus	orange
393	54343	Etheostoma spectabile	XP_032370119.1	1804.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.699999999999998e-250	847.0	2.2	1.0	1.0	5.2e-254	6.699999999999998e-250	847.0	2.2	12.0	936.0	831.0	1800.0	828.0	1801.0	0.83	eukaryotic translation initiation factor 4 gamma 3 isoform X11 [Etheostoma spectabile]	False	Eukaryota	Metazoa	Chordata	Perciformes	Etheostoma spectabile	orange
616	147949	Micropterus dolomieu	XP_045929339.1	1564.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.5e-250	849.1	3.5	1.0	1.0	5.5e-254	7.2e-250	846.9	3.5	2.0	936.0	525.0	1560.0	524.0	1561.0	0.8	eukaryotic translation initiation factor 4 gamma 1-like isoform X6 [Micropterus dolomieu]	False	Eukaryota	Metazoa	Chordata	Centrarchiformes	Micropterus dolomieu	orange
626	158456	Betta splendens	XP_028988105.1	1663.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.3e-250	847.3	3.1	1.0	1.0	5.9e-254	7.7e-250	846.8	0.0	2.0	936.0	636.0	1659.0	635.0	1660.0	0.82	eukaryotic translation initiation factor 4 gamma 1a isoform X3 [Betta splendens]	False	Eukaryota	Metazoa	Chordata	Anabantiformes	Betta splendens	orange
442	64176	Podarcis muralis	XP_028587542.1	1599.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	7.7e-250	846.8	1.5	1.0	1.0	6e-254	7.7e-250	846.8	1.5	2.0	936.0	602.0	1595.0	601.0	1596.0	0.83	LOW QUALITY PROTEIN: eukaryotic translation initiation factor 4 gamma 1 [Podarcis muralis]	False	Eukaryota	Metazoa	Chordata	Squamata	Podarcis muralis	orange
829	386614	Amblyraja radiata	XP_032903945.1	1706.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	7.799999999999998e-250	846.7	14.2	1.0	1.0	6e-254	7.799999999999998e-250	846.7	14.2	4.0	936.0	739.0	1702.0	737.0	1703.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X20 [Amblyraja radiata]	False	Eukaryota	Metazoa	Chordata	Rajiformes	Amblyraja radiata	orange
294	33562	Dromiciops gliroides	XP_043846631.1	1595.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	9e-250	846.5	9.8	1.0	1.0	6.9e-254	9e-250	846.5	9.8	4.0	936.0	618.0	1591.0	615.0	1592.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X24 [Dromiciops gliroides]	False	Eukaryota	Metazoa	Chordata	Microbiotheria	Dromiciops gliroides	orange
151	9305	Sarcophilus harrisii	XP_031818550.1	1626.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	9.8e-250	846.4	10.2	1.0	1.0	7.6e-254	9.8e-250	846.4	10.2	5.0	936.0	651.0	1622.0	647.0	1623.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X8 [Sarcophilus harrisii]	False	Eukaryota	Metazoa	Chordata	Dasyuromorphia	Sarcophilus harrisii (Boitard, 1841)	orange
111	8520	Sceloporus undulatus	XP_042315745.1	1402.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	7.4e-250	846.8	4.6	1.0	1.0	7.8e-254	1e-249	846.4	4.6	2.0	936.0	408.0	1398.0	407.0	1399.0	0.82	eukaryotic translation initiation factor 4 gamma 1 isoform X10 [Sceloporus undulatus]	False	Eukaryota	Metazoa	Chordata	Squamata	Sceloporus undulatus	orange
96	8245	Xiphias gladius	XP_040014741.1	1785.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1e-249	846.3	1.0	1.0	1.0	8.1e-254	1e-249	846.3	1.0	12.0	936.0	815.0	1781.0	812.0	1782.0	0.84	eukaryotic translation initiation factor 4 gamma 3 [Xiphias gladius]	False	Eukaryota	Metazoa	Chordata	Istiophoriformes	Xiphias gladius	orange
738	243059	Dasyornis broadbenti	NWV74096.1	1625.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.0999999999999999e-249	846.3	13.3	1.0	1.0	8.4e-254	1.0999999999999999e-249	846.3	13.3	2.0	936.0	607.0	1621.0	606.0	1622.0	0.85	IF4G3 factor [Dasyornis broadbenti]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Dasyornis broadbenti	orange
9	6687	Penaeus monodon	XP_037786201.1	2038.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.0999999999999999e-249	846.3	0.1	1.0	1.0	8.4e-254	1.0999999999999999e-249	846.3	0.1	2.0	935.0	1059.0	2032.0	1058.0	2034.0	0.83	eukaryotic translation initiation factor 4 gamma 1-like isoform X23 [Penaeus monodon]	False	Eukaryota	Metazoa	Arthropoda	Decapoda	Penaeus monodon	pink
762	278164	Alosa alosa	XP_048102599.1	1667.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.8999999999999986e-251	850.2	0.0	1.0	1.0	8.3e-254	1.0999999999999999e-249	846.3	0.0	2.0	936.0	631.0	1663.0	630.0	1664.0	0.82	eukaryotic translation initiation factor 4 gamma 1a isoform X4 [Alosa alosa]	False	Eukaryota	Metazoa	Chordata	Clupeiformes	Alosa alosa	orange
511	88082	Crotalus tigris	XP_039178499.1	1441.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	8.7e-250	846.6	8.9	1.0	1.0	9.6e-254	1.2e-249	846.1	8.9	2.0	936.0	447.0	1437.0	446.0	1438.0	0.82	eukaryotic translation initiation factor 4 gamma 1 isoform X10 [Crotalus tigris]	False	Eukaryota	Metazoa	Chordata	Squamata	Crotalus tigris	orange
666	188132	Poeciliopsis prolifica	XP_054884286.1	1487.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.1e-250	847.1	2.2	1.0	1.0	9.6e-254	1.2e-249	846.1	2.2	2.0	936.0	464.0	1483.0	463.0	1484.0	0.8	eukaryotic translation initiation factor 4 gamma 1-like isoform X6 [Poeciliopsis prolifica]	False	Eukaryota	Metazoa	Chordata	Cyprinodontiformes	Poeciliopsis prolifica	orange
498	80972	Amphiprion ocellaris	XP_023138981.2	1498.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	9.099999999999999e-250	846.5	0.2	1.0	1.0	9.7e-254	1.3e-249	846.1	0.2	2.0	936.0	471.0	1494.0	470.0	1495.0	0.81	eukaryotic translation initiation factor 4 gamma 1-like isoform X9 [Amphiprion ocellaris]	False	Eukaryota	Metazoa	Chordata		Amphiprion ocellaris	orange
629	161453	Dunckerocampus dactyliophorus	XP_054649688.1	1395.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.0999999999999999e-249	846.3	1.7	1.0	1.0	1.1e-253	1.4000000000000002e-249	845.9	1.7	2.0	936.0	382.0	1392.0	381.0	1393.0	0.81	eukaryotic translation initiation factor 4 gamma 1-like isoform X6 [Dunckerocampus dactyliophorus]	False	Eukaryota	Metazoa	Chordata	Syngnathiformes	Dunckerocampus dactyliophorus	orange
505	84702	Cervus hanglu yarkandensis	KAF4013848.1	2259.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.5e-249	845.8	6.0	1.0	1.0	1.2e-253	1.5e-249	845.8	6.0	2.0	936.0	1280.0	2255.0	1279.0	2256.0	0.85	hypothetical protein G4228_005707 [Cervus hanglu yarkandensis]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Cervus hanglu	orange
600	135972	Calyptomena viridis	NWI58074.1	1597.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.7000000000000002e-249	845.6	13.2	1.0	1.0	1.3e-253	1.7000000000000002e-249	845.6	13.2	2.0	936.0	579.0	1593.0	578.0	1594.0	0.85	IF4G3 factor [Calyptomena viridis]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Calyptomena viridis	orange
101	8345	Bombina bombina	XP_053566320.1	1619.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2e-249	845.4	2.8	1.0	1.0	1.6000000000000002e-253	2e-249	845.4	2.8	2.0	936.0	630.0	1616.0	629.0	1617.0	0.84	eukaryotic translation initiation factor 4 gamma 1 [Bombina bombina]	False	Eukaryota	Metazoa	Chordata	Anura	Bombina bombina	orange
157	9417	Artibeus jamaicensis	XP_036996028.2	1633.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2e-249	845.4	6.6	1.0	1.0	1.6000000000000002e-253	2e-249	845.4	6.6	2.0	936.0	654.0	1629.0	653.0	1630.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X12 [Artibeus jamaicensis]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Artibeus jamaicensis	orange
631	161590	Syngnathus scovelli	XP_049582924.1	1476.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.2e-249	846.2	0.2	1.0	1.0	1.6000000000000002e-253	2.1e-249	845.3	0.2	2.0	936.0	456.0	1473.0	455.0	1474.0	0.81	eukaryotic translation initiation factor 4 gamma 1 isoform X6 [Syngnathus scovelli]	False	Eukaryota	Metazoa	Chordata	Syngnathiformes	Syngnathus scovelli	orange
364	48193	Mugil cephalus	XP_047449751.1	1750.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.5e-249	845.9	1.3	1.0	1.0	1.7000000000000002e-253	2.1e-249	845.3	1.3	2.0	936.0	723.0	1746.0	722.0	1747.0	0.8	eukaryotic translation initiation factor 4 gamma 1-like [Mugil cephalus]	False	Eukaryota	Metazoa	Chordata	Mugiliformes	Mugil cephalus	orange
53	7868	Callorhinchus milii	XP_007896021.1	1612.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.1e-249	845.3	13.9	1.0	1.0	1.6000000000000002e-253	2.1e-249	845.3	13.9	4.0	936.0	653.0	1608.0	651.0	1609.0	0.86	eukaryotic translation initiation factor 4 gamma 3 isoform X2 [Callorhinchus milii]	False	Eukaryota	Metazoa	Chordata	Chimaeriformes	Callorhinchus milii	orange
330	38775	Antechinus flavipes	XP_051844287.1	1594.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.1999999999999997e-249	845.3	10.0	1.0	1.0	1.7000000000000002e-253	2.1999999999999997e-249	845.3	10.0	5.0	936.0	619.0	1590.0	615.0	1591.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X9 [Antechinus flavipes]	False	Eukaryota	Metazoa	Chordata	Dasyuromorphia	Antechinus flavipes	orange
542	103695	Pogona vitticeps	XP_020668806.1	1459.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.1999999999999997e-249	845.3	3.2	1.0	1.0	1.7000000000000002e-253	2.1999999999999997e-249	845.3	3.2	2.0	936.0	463.0	1455.0	462.0	1456.0	0.83	eukaryotic translation initiation factor 4 gamma 1 [Pogona vitticeps]	False	Eukaryota	Metazoa	Chordata	Squamata	Pogona vitticeps	orange
452	66913	Ictalurus furcatus	XP_053508156.1	1492.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.0999999999999999e-249	846.3	0.7	1.0	1.0	1.9e-253	2.4e-249	845.1	0.7	2.0	936.0	499.0	1488.0	498.0	1489.0	0.82	eukaryotic translation initiation factor 4 gamma 1a isoform X3 [Ictalurus furcatus]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Ictalurus furcatus	orange
373	48701	Poecilia mexicana	XP_014847230.1	1718.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.6e-249	845.7	1.9	1.0	1.0	1.9e-253	2.5000000000000004e-249	845.1	1.9	2.0	936.0	698.0	1714.0	697.0	1715.0	0.82	PREDICTED: eukaryotic translation initiation factor 4 gamma 1 isoform X5 [Poecilia mexicana]	False	Eukaryota	Metazoa	Chordata	Cyprinodontiformes	Poecilia mexicana	orange
497	80966	Acanthochromis polyacanthus	XP_022078041.1	1498.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.8e-249	845.6	0.2	1.0	1.0	2e-253	2.5000000000000004e-249	845.1	0.2	2.0	936.0	471.0	1494.0	470.0	1495.0	0.8	eukaryotic translation initiation factor 4 gamma 1 isoform X8 [Acanthochromis polyacanthus]	False	Eukaryota	Metazoa	Chordata		Acanthochromis polyacanthus (Bleeker, 1855)	orange
376	50251	Sitta europaea	NXO78898.1	1561.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.6000000000000003e-249	845.0	14.3	1.0	1.0	2e-253	2.6000000000000003e-249	845.0	14.3	2.0	936.0	543.0	1557.0	542.0	1558.0	0.85	IF4G3 factor [Sitta europaea]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Sitta europaea	orange
584	119488	Siniperca chuatsi	XP_044023909.1	1809.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.6e-249	845.7	4.5	1.0	1.0	2e-253	2.6000000000000003e-249	845.0	4.5	11.0	936.0	841.0	1805.0	838.0	1806.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X8 [Siniperca chuatsi]	False	Eukaryota	Metazoa	Chordata	Centrarchiformes	Siniperca chuatsi	orange
661	186990	Hipposideros armiger	XP_019522218.1	1643.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.7000000000000002e-249	845.6	12.3	1.0	1.0	2.1e-253	2.7e-249	845.0	12.3	2.0	936.0	663.0	1639.0	662.0	1640.0	0.85	PREDICTED: eukaryotic translation initiation factor 4 gamma 3 isoform X14 [Hipposideros armiger]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Hipposideros armiger	orange
249	27706	Micropterus salmoides	XP_038551792.1	1775.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.4000000000000003e-249	844.6	1.8	1.0	1.0	2.6e-253	3.4000000000000003e-249	844.6	1.8	12.0	936.0	802.0	1771.0	799.0	1772.0	0.83	eukaryotic translation initiation factor 4 gamma 3 isoform X14 [Micropterus salmoides]	False	Eukaryota	Metazoa	Chordata	Centrarchiformes	Micropterus salmoides	orange
937	1160894	Machaerirhynchus nigripectus	NWV95458.1	1594.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.5e-249	844.6	15.2	1.0	1.0	2.7000000000000003e-253	3.5e-249	844.6	15.2	2.0	936.0	576.0	1590.0	575.0	1591.0	0.85	IF4G3 factor [Machaerirhynchus nigripectus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Machaerirhynchus nigripectus	orange
176	9601	Pongo abelii	XP_054411996.1	1189.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.3000000000000003e-249	845.2	9.1	1.0	1.0	2.7000000000000003e-253	3.5e-249	844.6	9.1	2.0	936.0	211.0	1185.0	210.0	1186.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X2 [Pongo abelii]	False	Eukaryota	Metazoa	Chordata	Primates	Pongo abelii	orange
732	239386	Serilophus lunatus	NXM71084.1	1620.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.6e-249	844.5	15.2	1.0	1.0	2.8e-253	3.6e-249	844.5	15.2	2.0	936.0	602.0	1616.0	601.0	1617.0	0.85	IF4G3 factor [Serilophus lunatus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Serilophus lunatus	orange
301	34773	Alosa sapidissima	XP_041954735.1	1727.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.2e-250	848.0	0.0	1.0	1.0	2.7000000000000003e-253	3.6e-249	844.6	0.0	2.0	936.0	689.0	1723.0	688.0	1724.0	0.82	LOW QUALITY PROTEIN: eukaryotic translation initiation factor 4 gamma 1a [Alosa sapidissima]	False	Eukaryota	Metazoa	Chordata	Clupeiformes	Alosa sapidissima	orange
815	360224	Onychorhynchus coronatus	NWU86413.1	1638.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.6e-249	844.6	15.1	1.0	1.0	2.8e-253	3.6e-249	844.6	15.1	2.0	936.0	620.0	1634.0	619.0	1635.0	0.85	IF4G3 factor [Onychorhynchus coronatus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Onychorhynchus coronatus	orange
153	9365	Erinaceus europaeus	XP_016048553.1	1409.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.4e-249	845.1	5.2	1.0	1.0	2.8e-253	3.6e-249	844.6	5.2	4.0	936.0	434.0	1405.0	431.0	1406.0	0.84	PREDICTED: eukaryotic translation initiation factor 4 gamma 3 isoform X4 [Erinaceus europaeus]	False	Eukaryota	Metazoa	Chordata	Eulipotyphla	Erinaceus europaeus	orange
423	59861	Coregonus clupeaformis	XP_041751882.1	1722.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.7000000000000002e-249	845.6	0.0	1.0	1.0	2.9000000000000004e-253	3.8e-249	844.5	0.0	2.0	936.0	669.0	1718.0	668.0	1719.0	0.83	eukaryotic translation initiation factor 4 gamma 1a isoform X9 [Coregonus clupeaformis]	False	Eukaryota	Metazoa	Chordata	Salmoniformes	Coregonus clupeaformis	orange
824	375764	Sphaeramia orbicularis	XP_030008665.1	1726.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.1999999999999997e-249	845.2	1.0	1.0	1.0	3.1e-253	4e-249	844.4	1.0	2.0	936.0	695.0	1722.0	694.0	1723.0	0.81	eukaryotic translation initiation factor 4 gamma 1 isoform X2 [Sphaeramia orbicularis]	False	Eukaryota	Metazoa	Chordata	Kurtiformes	Sphaeramia orbicularis	orange
254	28724	Ptilonorhynchus violaceus	NWV02723.1	1623.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.1000000000000005e-249	844.3	14.1	1.0	1.0	3.2000000000000003e-253	4.1000000000000005e-249	844.3	14.1	2.0	936.0	605.0	1619.0	604.0	1620.0	0.85	IF4G3 factor [Ptilonorhynchus violaceus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Ptilonorhynchus violaceus	orange
421	59534	Oryx dammah	XP_040085435.1	1586.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.7e-249	845.0	7.4	1.0	1.0	3.2000000000000003e-253	4.1000000000000005e-249	844.3	7.4	2.0	936.0	607.0	1582.0	606.0	1583.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X13 [Oryx dammah]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Oryx dammah	orange
915	884348	Hemicordylus capensis	XP_053162666.1	1459.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.1000000000000005e-249	844.4	3.8	1.0	1.0	3.1e-253	4.1000000000000005e-249	844.4	3.8	2.0	936.0	465.0	1455.0	464.0	1456.0	0.82	eukaryotic translation initiation factor 4 gamma 1 isoform X14 [Hemicordylus capensis]	False	Eukaryota	Metazoa	Chordata	Squamata	Hemicordylus capensis	orange
214	9940	Ovis aries	XP_027821372.1	1585.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.7e-249	844.9	7.7	1.0	1.0	3.3e-253	4.3e-249	844.3	7.7	2.0	936.0	606.0	1581.0	605.0	1582.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X14 [Ovis aries]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Ovis aries	orange
169	9565	Theropithecus gelada	XP_025240338.1	1584.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.2e-249	844.7	9.6	1.0	1.0	3.4000000000000005e-253	4.4000000000000005e-249	844.3	9.6	2.0	936.0	606.0	1580.0	605.0	1581.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X5 [Theropithecus gelada]	False	Eukaryota	Metazoa	Chordata	Primates	bleeding heart baboon	orange
344	42254	Sorex araneus	XP_004603460.2	1587.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.500000000000001e-249	844.2	7.9	1.0	1.0	3.5e-253	4.500000000000001e-249	844.2	7.9	2.0	936.0	609.0	1583.0	608.0	1584.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X17 [Sorex araneus]	False	Eukaryota	Metazoa	Chordata	Eulipotyphla	Sorex araneus	orange
263	29139	Vombatus ursinus	XP_027697149.1	1631.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.8000000000000004e-249	844.9	8.4	1.0	1.0	3.5e-253	4.600000000000001e-249	844.2	8.4	5.0	936.0	656.0	1627.0	652.0	1628.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X4 [Vombatus ursinus]	False	Eukaryota	Metazoa	Chordata	Diprotodontia	Vombatus ursinus	orange
206	9838	Camelus dromedarius	XP_031320132.1	1800.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.9e-249	844.9	9.7	1.0	1.0	3.7e-253	4.7e-249	844.1	9.7	2.0	936.0	821.0	1796.0	820.0	1797.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X10 [Camelus dromedarius]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Camelus dromedarius	orange
839	419612	Camelus ferus	XP_032351260.1	1800.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.7e-249	844.1	9.7	1.0	1.0	3.7e-253	4.7e-249	844.1	9.7	2.0	936.0	821.0	1796.0	820.0	1797.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X9 [Camelus ferus]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Camelus ferus	orange
709	221966	Chaetops frenatus	NXT65586.1	1636.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.9e-249	844.1	13.8	1.0	1.0	3.8e-253	4.9e-249	844.1	13.8	2.0	936.0	618.0	1632.0	617.0	1633.0	0.85	IF4G3 factor [Chaetops frenatus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Chaetops frenatus	orange
279	30538	Vicugna pacos	XP_015094920.2	1715.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.9e-249	844.1	9.4	1.0	1.0	3.8e-253	4.9e-249	844.1	9.4	2.0	936.0	736.0	1711.0	735.0	1712.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X10 [Vicugna pacos]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Vicugna pacos	orange
154	9371	Echinops telfairi	XP_004705433.2	1589.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.000000000000001e-249	844.1	6.8	1.0	1.0	3.9000000000000005e-253	5.000000000000001e-249	844.1	6.8	2.0	936.0	610.0	1585.0	609.0	1586.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X17 [Echinops telfairi]	False	Eukaryota	Metazoa	Chordata		Echinops telfairi	orange
851	449384	Ptilorrhoa leucosticta	NXE39441.1	1632.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.000000000000001e-249	844.1	14.2	1.0	1.0	3.9000000000000005e-253	5.000000000000001e-249	844.1	14.2	2.0	936.0	614.0	1628.0	613.0	1629.0	0.85	IF4G3 factor [Ptilorrhoa leucosticta]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Ptilorrhoa leucosticta	orange
751	254575	Pardalotus punctatus	NXU11267.1	1195.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.100000000000001e-249	844.0	15.2	1.0	1.0	3.9000000000000005e-253	5.100000000000001e-249	844.0	15.2	2.0	936.0	177.0	1191.0	176.0	1192.0	0.85	IF4G3 factor [Pardalotus punctatus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Pardalotus punctatus	orange
