	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
226	10181.0	Heterocephalus glaber	XP_021120825.1	872.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	8.1e-12	59.6	3.4	1.0	1.0	9.7e-17	1.3e-11	58.9	1.2	3.0	63.0	774.0	829.0	772.0	831.0	0.9	DNA endonuclease RBBP8 isoform X2 [Heterocephalus glaber]	False	Eukaryota	Metazoa	Chordata	Rodentia	Heterocephalus glaber	orange
224	10141.0	Cavia porcellus	XP_013012644.1	831.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.3e-11	58.9	1.0	1.0	1.0	9.7e-17	1.3e-11	58.9	1.0	3.0	63.0	733.0	788.0	731.0	790.0	0.9	DNA endonuclease RBBP8 isoform X2 [Cavia porcellus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Cavia aperea porcellus	orange
223	10129.0	Apodemus sylvaticus	XP_052011381.1	858.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.3e-11	58.9	0.7	1.0	1.0	9.8e-17	1.3e-11	58.9	0.7	3.0	63.0	760.0	815.0	758.0	817.0	0.9	DNA endonuclease RBBP8 isoform X5 [Apodemus sylvaticus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Apodemus sylvaticus	orange
345	43146.0	Rhopalosiphum maidis	XP_026805796.1	389.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.3e-11	59.0	3.1	1.0	1.0	9.5e-17	1.3e-11	59.0	3.1	3.0	63.0	329.0	388.0	327.0	389.0	0.92	uncharacterized protein LOC113548895 [Rhopalosiphum maidis]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Rhopalosiphum maidis	pink
195	9798.0	Equus przewalskii	XP_008521518.1	865.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.4e-12	60.9	0.9	1.0	1.0	9.5e-17	1.3e-11	59.0	0.9	3.0	63.0	767.0	822.0	765.0	824.0	0.9	PREDICTED: DNA endonuclease RBBP8 isoform X3 [Equus przewalskii]	False	Eukaryota	Metazoa	Chordata	Perissodactyla	Equus przewalskii	orange
768	307491.0	Aphis glycines	KAE9535700.1	393.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4e-12	60.6	2.5	1.0	1.0	9.3e-17	1.3e-11	59.0	2.5	3.0	63.0	333.0	392.0	331.0	393.0	0.94	hypothetical protein AGLY_007601 [Aphis glycines]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Aphis glycines	pink
263	29078.0	Eptesicus fuscus	XP_054579956.1	894.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.8e-12	61.1	1.4	1.0	1.0	9.2e-17	1.3e-11	59.0	1.4	3.0	63.0	796.0	851.0	794.0	853.0	0.9	DNA endonuclease RBBP8 isoform X1 [Eptesicus fuscus]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Eptesicus fuscus	orange
789	345164.0	Falco cherrug	XP_005445140.1	913.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.1e-12	61.5	1.0	1.0	1.0	9.3e-17	1.3e-11	59.0	1.0	4.0	63.0	816.0	870.0	813.0	872.0	0.9	DNA endonuclease RBBP8 [Falco cherrug]	False	Eukaryota	Metazoa	Chordata	Falconiformes	Falco cherrug	orange
165	9606.0	Homo sapiens	XP_047293688.1	799.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.3e-11	59.0	1.0	1.0	1.0	9.2e-17	1.3e-11	59.0	1.0	3.0	63.0	701.0	756.0	699.0	758.0	0.9	DNA endonuclease RBBP8 isoform X3 [Homo sapiens]	False	Eukaryota	Metazoa	Chordata	Primates	Homo sapiens	orange
164	9601.0	Pongo abelii	XP_054393576.1	797.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.7e-12	60.7	1.0	1.0	1.0	9.2e-17	1.3e-11	59.0	1.0	3.0	63.0	699.0	754.0	697.0	756.0	0.9	DNA endonuclease RBBP8 isoform X3 [Pongo abelii]	False	Eukaryota	Metazoa	Chordata	Primates	Pongo abelii	orange
162	9598.0	Pan troglodytes	XP_054527872.1	840.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.3e-11	58.9	1.0	1.0	1.0	9.8e-17	1.3e-11	58.9	1.0	3.0	63.0	742.0	797.0	740.0	799.0	0.9	DNA endonuclease RBBP8 isoform X6 [Pan troglodytes]	False	Eukaryota	Metazoa	Chordata	Primates	Pan troglodytes	orange
155	9555.0	Papio anubis	XP_031514599.1	800.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.5e-12	60.8	1.0	1.0	1.0	9.2e-17	1.3e-11	59.0	1.0	3.0	63.0	702.0	757.0	700.0	759.0	0.9	DNA endonuclease RBBP8 isoform X5 [Papio anubis]	False	Eukaryota	Metazoa	Chordata	Primates	Papio anubis	orange
154	9544.0	Macaca mulatta	XP_028693509.1	800.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.4e-12	60.8	1.0	1.0	1.0	9.2e-17	1.3e-11	59.0	1.0	3.0	63.0	702.0	757.0	700.0	759.0	0.9	DNA endonuclease RBBP8 isoform X3 [Macaca mulatta]	False	Eukaryota	Metazoa	Chordata	Primates	Macaca mulatta	orange
278	30640.0	Sciurus carolinensis	MBZ3871852.1	823.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.3e-11	59.0	1.0	1.0	1.0	9.6e-17	1.3e-11	59.0	1.0	3.0	63.0	725.0	780.0	723.0	782.0	0.9	DNA endonuclease RBBP8 [Sciurus carolinensis]	False	Eukaryota	Metazoa	Chordata	Rodentia	Sciurus carolinensis	orange
153	9541.0	Macaca fascicularis	XP_045234061.1	803.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.5e-12	60.8	1.0	1.0	1.0	9.3e-17	1.3e-11	59.0	1.0	3.0	63.0	702.0	757.0	700.0	759.0	0.9	DNA endonuclease RBBP8 isoform X5 [Macaca fascicularis]	False	Eukaryota	Metazoa	Chordata	Primates	Macaca fascicularis	orange
113	8954.0	Falco peregrinus	XP_005243338.1	913.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.2e-12	61.5	1.0	1.0	1.0	9.3e-17	1.3e-11	59.0	1.0	4.0	63.0	816.0	870.0	813.0	872.0	0.9	DNA endonuclease RBBP8 [Falco peregrinus]	False	Eukaryota	Metazoa	Chordata	Falconiformes	Falco peregrinus	orange
488	80765.0	Aphis gossypii	XP_027850139.1	393.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4.5e-12	60.5	2.5	1.0	1.0	9.3e-17	1.3e-11	59.0	2.5	3.0	63.0	333.0	392.0	331.0	393.0	0.94	uncharacterized protein LOC114129561 [Aphis gossypii]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Aphis gossypii	pink
543	105255.0	Dipodomys spectabilis	XP_042531067.1	887.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.4e-11	58.8	1.0	1.0	1.0	1e-16	1.4e-11	58.8	1.0	3.0	63.0	789.0	844.0	787.0	846.0	0.9	DNA endonuclease RBBP8 [Dipodomys spectabilis]	False	Eukaryota	Metazoa	Chordata	Rodentia	Dipodomys spectabilis	orange
975	2517240.0	Megadyptes antipodes antipodes	KAF1487184.1	914.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.3e-12	61.4	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	817.0	871.0	814.0	873.0	0.9	DNA endonuclease RBBP8, partial [Megadyptes antipodes antipodes]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Megadyptes antipodes	orange
956	1884717.0	Pteronotus parnellii mesoamericanus	XP_054439807.1	898.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.9e-12	61.0	1.1	1.0	1.0	1e-16	1.4e-11	58.9	1.1	3.0	63.0	800.0	855.0	798.0	857.0	0.9	DNA endonuclease RBBP8 isoform X1 [Pteronotus parnellii mesoamericanus]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Pteronotus parnellii	orange
107	8884.0	Oxyura jamaicensis	XP_035174887.1	912.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.5e-12	61.3	1.3	1.0	1.0	1e-16	1.4e-11	58.8	1.3	4.0	63.0	815.0	869.0	812.0	871.0	0.9	DNA endonuclease RBBP8 [Oxyura jamaicensis]	False	Eukaryota	Metazoa	Chordata	Anseriformes	Oxyura jamaicensis	orange
225	10160.0	Octodon degus	XP_023576164.1	871.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.9e-12	61.1	2.6	1.0	1.0	1e-16	1.4e-11	58.9	1.0	3.0	63.0	773.0	828.0	771.0	830.0	0.9	DNA endonuclease RBBP8 [Octodon degus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Octodon degus	orange
216	10041.0	Peromyscus leucopus	XP_037052848.1	795.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.4e-12	61.3	0.4	1.0	1.0	1e-16	1.4e-11	58.8	0.9	3.0	63.0	697.0	752.0	695.0	754.0	0.9	DNA endonuclease RBBP8 isoform X2 [Peromyscus leucopus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Peromyscus leucopus	orange
215	10036.0	Mesocricetus auratus	XP_040613761.1	791.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.5e-12	60.8	0.9	1.0	1.0	1e-16	1.4e-11	58.9	0.9	3.0	63.0	693.0	748.0	691.0	750.0	0.9	DNA endonuclease RBBP8 isoform X2 [Mesocricetus auratus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Mesocricetus auratus	orange
214	10029.0	Cricetulus griseus	XP_035296176.1	785.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.5e-12	61.3	0.7	1.0	1.0	1e-16	1.4e-11	58.9	0.9	3.0	63.0	687.0	742.0	685.0	744.0	0.9	DNA endonuclease RBBP8 isoform X2 [Cricetulus griseus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Chinese hamster	orange
213	10020.0	Dipodomys ordii	XP_012870376.1	887.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.4e-11	58.8	1.0	1.0	1.0	1e-16	1.4e-11	58.8	1.0	3.0	63.0	789.0	844.0	787.0	846.0	0.9	PREDICTED: DNA endonuclease RBBP8 [Dipodomys ordii]	False	Eukaryota	Metazoa	Chordata	Rodentia	Dipodomys ordii	orange
126	9135.0	Serinus canaria	XP_050826693.1	912.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.6e-12	61.2	0.9	1.0	1.0	1.1e-16	1.4e-11	58.8	0.9	3.0	63.0	809.0	864.0	807.0	866.0	0.9	DNA endonuclease RBBP8 isoform X1 [Serinus canaria]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Serinus canaria	orange
592	134902.0	Corvus hawaiiensis	XP_048145499.1	908.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.1e-12	61.5	0.9	1.0	1.0	1.1e-16	1.4e-11	58.8	0.9	3.0	63.0	810.0	865.0	808.0	867.0	0.9	DNA endonuclease RBBP8 [Corvus hawaiiensis]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Corvus hawaiiensis	orange
209	9986.0	Oryctolagus cuniculus	XP_051707313.1	904.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.8e-12	61.1	0.7	1.0	1.0	1.1e-16	1.4e-11	58.8	0.7	3.0	63.0	806.0	861.0	804.0	863.0	0.9	DNA endonuclease RBBP8 isoform X3 [Oryctolagus cuniculus]	False	Eukaryota	Metazoa	Chordata	Lagomorpha	Oryctolagus cuniculus	orange
810	381031.0	Myiagra hebetior	NXH28588.1	913.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2e-12	61.6	0.9	1.0	1.0	1.1e-16	1.4e-11	58.8	0.9	3.0	63.0	815.0	870.0	813.0	872.0	0.9	CTIP endonuclease [Myiagra hebetior]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Myiagra hebetior	orange
194	9796.0	Equus caballus	XP_001915117.5	900.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3e-12	61.0	0.9	1.0	1.0	1e-16	1.4e-11	58.9	0.9	3.0	63.0	802.0	857.0	800.0	859.0	0.9	DNA endonuclease RBBP8 isoform X1 [Equus caballus]	False	Eukaryota	Metazoa	Chordata	Perissodactyla	domestic horse	orange
193	9793.0	Equus asinus	XP_014692770.2	900.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3e-12	61.0	0.9	1.0	1.0	1e-16	1.4e-11	58.9	0.9	3.0	63.0	802.0	857.0	800.0	859.0	0.9	DNA endonuclease RBBP8 isoform X1 [Equus asinus]	False	Eukaryota	Metazoa	Chordata	Perissodactyla	Equus asinus	orange
187	9733.0	Orcinus orca	XP_049554078.1	893.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.2e-12	60.9	1.7	1.0	1.0	1e-16	1.4e-11	58.8	1.2	3.0	63.0	791.0	850.0	789.0	852.0	0.91	DNA endonuclease RBBP8 isoform X1 [Orcinus orca]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Orcinus orca	orange
972	2495534.0	Eudyptes moseleyi	KAF1594752.1	915.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.4e-12	61.3	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	818.0	872.0	815.0	874.0	0.9	DNA endonuclease RBBP8, partial [Eudyptes moseleyi]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Eudyptes moseleyi	orange
131	9233.0	Aptenodytes forsteri	XP_009283919.1	914.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.1e-12	61.5	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	817.0	871.0	814.0	873.0	0.9	PREDICTED: DNA endonuclease RBBP8 [Aptenodytes forsteri]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Aptenodytes forsteri	orange
132	9234.0	Aptenodytes patagonicus	KAF1651419.1	914.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.4e-12	61.3	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	817.0	871.0	814.0	873.0	0.9	DNA endonuclease RBBP8, partial [Aptenodytes patagonicus]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Aptenodytes patagonicus	orange
135	9258.0	Ornithorhynchus anatinus	XP_028925549.1	896.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.7e-12	60.7	0.9	1.0	1.0	1e-16	1.4e-11	58.9	0.9	3.0	63.0	798.0	853.0	796.0	855.0	0.9	DNA endonuclease RBBP8 [Ornithorhynchus anatinus]	False	Eukaryota	Metazoa	Chordata	Monotremata	duck-billed platypus	orange
880	623744.0	Danionella translucida	TRY91381.1	613.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.4e-11	58.8	2.3	1.0	1.0	1e-16	1.4e-11	58.8	2.3	3.0	63.0	513.0	568.0	511.0	570.0	0.88	hypothetical protein DNTS_013513 [Danionella translucida]	False	Eukaryota	Metazoa	Chordata	Cypriniformes	Danionella translucida	orange
147	9447.0	Lemur catta	XP_045383166.1	891.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3e-12	61.0	1.0	1.0	1.0	1.1e-16	1.4e-11	58.8	1.0	3.0	63.0	793.0	848.0	791.0	850.0	0.9	DNA endonuclease RBBP8 [Lemur catta]	False	Eukaryota	Metazoa	Chordata	Primates	Lemur catta	orange
152	9531.0	Cercocebus atys	XP_011911680.1	865.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.4e-11	58.9	1.0	1.0	1.0	1e-16	1.4e-11	58.9	1.0	3.0	63.0	767.0	822.0	765.0	824.0	0.9	PREDICTED: DNA endonuclease RBBP8 [Cercocebus atys]	False	Eukaryota	Metazoa	Chordata	Primates	Cercocebus atys	orange
157	9568.0	Mandrillus leucophaeus	XP_011843487.1	856.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.8e-12	61.1	1.0	1.0	1.0	1e-16	1.4e-11	58.9	1.0	3.0	63.0	758.0	813.0	756.0	815.0	0.9	PREDICTED: DNA endonuclease RBBP8 [Mandrillus leucophaeus]	False	Eukaryota	Metazoa	Chordata	Primates	Mandrillus leucophaeus	orange
196	9823.0	Sus scrofa	XP_020953400.1	798.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4.3e-12	60.5	1.1	1.0	1.0	1e-16	1.4e-11	58.9	1.1	3.0	63.0	696.0	755.0	694.0	757.0	0.91	DNA endonuclease RBBP8 isoform X3 [Sus scrofa]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Sus scrofa	orange
489	81572.0	Hylobates moloch	XP_032008548.1	862.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.2e-12	60.9	1.0	1.0	1.0	1e-16	1.4e-11	58.9	1.0	3.0	63.0	764.0	819.0	762.0	821.0	0.9	DNA endonuclease RBBP8 isoform X3 [Hylobates moloch]	False	Eukaryota	Metazoa	Chordata	Primates	Hylobates moloch	orange
623	156760.0	Spheniscus mendiculus	KAF1416945.1	914.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.5e-12	61.3	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	817.0	871.0	814.0	873.0	0.9	DNA endonuclease RBBP8, partial [Spheniscus mendiculus]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Spheniscus mendiculus	orange
683	202257.0	Galemys pyrenaicus	KAG8516797.1	846.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.4e-11	58.8	1.0	1.0	1.0	1.1e-16	1.4e-11	58.8	1.0	3.0	63.0	748.0	803.0	746.0	805.0	0.9	DNA endonuclease RBBP8, partial [Galemys pyrenaicus]	False	Eukaryota	Metazoa	Chordata	Eulipotyphla	Galemys pyrenaicus	orange
514	92688.0	Eudyptes sclateri	KAF1532659.1	914.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.3e-12	61.4	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	817.0	871.0	814.0	873.0	0.9	DNA endonuclease RBBP8, partial [Eudyptes sclateri]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Eudyptes sclateri	orange
421	60711.0	Chlorocebus sabaeus	XP_007972661.2	849.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.4e-11	58.9	1.0	1.0	1.0	9.9e-17	1.4e-11	58.9	1.0	3.0	63.0	751.0	806.0	749.0	808.0	0.9	DNA endonuclease RBBP8 isoform X3 [Chlorocebus sabaeus]	False	Eukaryota	Metazoa	Chordata	Primates	Chlorocebus sabaeus	orange
906	932674.0	Corvus cornix cornix	XP_019139622.1	908.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.1e-12	61.5	0.9	1.0	1.0	1.1e-16	1.4e-11	58.8	0.9	3.0	63.0	810.0	865.0	808.0	867.0	0.9	DNA endonuclease RBBP8 [Corvus cornix cornix]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Corvus cornix	orange
331	40151.0	Monodon monoceros	XP_029083092.1	893.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.3e-12	60.9	1.7	1.0	1.0	1e-16	1.4e-11	58.8	1.2	3.0	63.0	791.0	850.0	789.0	852.0	0.91	DNA endonuclease RBBP8 isoform X1 [Monodon monoceros]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Monodon monoceros	orange
924	1196302.0	Corvus moneduloides	XP_031979367.1	908.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.2e-12	61.5	0.9	1.0	1.0	1.1e-16	1.4e-11	58.8	0.9	3.0	63.0	810.0	865.0	808.0	867.0	0.9	DNA endonuclease RBBP8 [Corvus moneduloides]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Corvus moneduloides	orange
380	51337.0	Jaculus jaculus	XP_004654885.2	894.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.2e-12	60.9	0.7	1.0	1.0	9.9e-17	1.4e-11	58.9	0.7	3.0	63.0	796.0	851.0	794.0	853.0	0.9	DNA endonuclease RBBP8 [Jaculus jaculus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Jaculus jaculus	orange
405	57240.0	Eudyptes schlegeli	KAF1542245.1	916.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.2e-12	61.4	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	819.0	873.0	816.0	875.0	0.9	DNA endonuclease RBBP8, partial [Eudyptes schlegeli]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Eudyptes schlegeli	orange
448	68294.0	Corvus kubaryi	XP_041885817.1	908.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.1e-12	61.5	0.9	1.0	1.0	1.1e-16	1.4e-11	58.8	0.9	3.0	63.0	810.0	865.0	808.0	867.0	0.9	DNA endonuclease RBBP8 [Corvus kubaryi]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Corvus kubaryi	orange
315	37080.0	Eudyptes pachyrhynchus	KAF1638461.1	914.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.4e-12	61.4	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	817.0	871.0	814.0	873.0	0.9	DNA endonuclease RBBP8, partial [Eudyptes pachyrhynchus]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Eudyptes pachyrhynchus	orange
482	79627.0	Eudyptes chrysolophus	KAF1621851.1	914.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.5e-12	61.3	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	817.0	871.0	814.0	873.0	0.9	DNA endonuclease RBBP8, partial [Eudyptes chrysolophus]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Eudyptes chrysolophus	orange
388	53985.0	Phytophthora fragariae	KAE9296822.1	260.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.4e-11	58.8	0.3	1.0	1.0	1e-16	1.4e-11	58.8	0.3	3.0	62.0	195.0	252.0	193.0	255.0	0.89	hypothetical protein PF008_g23905 [Phytophthora fragariae]	False	Eukaryota		oomycetes	Peronosporales	Phytophthora fragariae	black
391	54180.0	Trachypithecus francoisi	XP_033034039.1	849.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.8e-12	61.1	1.0	1.0	1.0	9.9e-17	1.4e-11	58.9	1.0	3.0	63.0	751.0	806.0	749.0	808.0	0.9	DNA endonuclease RBBP8 isoform X3 [Trachypithecus francoisi]	False	Eukaryota	Metazoa	Chordata	Primates	Trachypithecus francoisi	orange
496	85066.0	Corvus brachyrhynchos	XP_008635035.1	908.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.1e-12	61.5	0.9	1.0	1.0	1.1e-16	1.4e-11	58.8	0.9	3.0	63.0	810.0	865.0	808.0	867.0	0.9	PREDICTED: DNA endonuclease RBBP8 [Corvus brachyrhynchos]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Corvus brachyrhynchos	orange
859	495162.0	Tachuris rubrigastra	NWR32672.1	921.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.2e-12	61.5	1.2	1.0	1.0	1e-16	1.4e-11	58.8	1.2	4.0	63.0	824.0	878.0	821.0	880.0	0.9	CTIP endonuclease [Tachuris rubrigastra]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Tachuris rubrigastra	orange
513	92683.0	Spheniscus demersus	KAF1446510.1	914.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.4e-12	61.3	0.9	1.0	1.0	9.9e-17	1.4e-11	58.9	0.9	4.0	63.0	817.0	871.0	814.0	873.0	0.9	DNA endonuclease RBBP8, partial [Spheniscus demersus]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Spheniscus demersus	orange
159	9590.0	Symphalangus syndactylus	XP_055092306.1	897.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.9e-12	61.0	1.0	1.0	1.0	1.1e-16	1.5e-11	58.8	1.0	3.0	63.0	799.0	854.0	797.0	856.0	0.9	DNA endonuclease RBBP8 isoform X1 [Symphalangus syndactylus]	False	Eukaryota	Metazoa	Chordata	Primates	Symphalangus syndactylus	orange
585	129364.0	Phytophthora rubi	KAE9035986.1	263.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.5e-11	58.8	0.3	1.0	1.0	1.1e-16	1.5e-11	58.8	0.3	3.0	62.0	198.0	255.0	196.0	258.0	0.89	hypothetical protein PR001_g9054 [Phytophthora rubi]	False	Eukaryota		oomycetes	Peronosporales	Phytophthora rubi	black
741	263448.0	Cercopithecus wolfi	ADQ01101.1	897.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3e-12	61.0	1.0	1.0	1.0	1.1e-16	1.5e-11	58.8	1.0	3.0	63.0	799.0	854.0	797.0	856.0	0.9	retinoblastoma-binding protein 8, partial [Cercopithecus wolfi]	False	Eukaryota	Metazoa	Chordata	Primates	Cercopithecus wolfi	orange
158	9579.0	Hylobates agilis	ADQ01107.1	897.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.8e-12	61.1	1.0	1.0	1.0	1.1e-16	1.5e-11	58.8	1.0	3.0	63.0	799.0	854.0	797.0	856.0	0.9	retinoblastoma-binding protein 8 [Hylobates agilis]	False	Eukaryota	Metazoa	Chordata	Primates	Hylobates agilis	orange
160	9595.0	Gorilla gorilla gorilla	NP_001266665.1	897.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3e-12	61.0	1.0	1.0	1.0	1.1e-16	1.5e-11	58.8	1.0	3.0	63.0	799.0	854.0	797.0	856.0	0.9	DNA endonuclease RBBP8 [Gorilla gorilla gorilla]	False	Eukaryota	Metazoa	Chordata	Primates	Gorilla gorilla	orange
156	9565.0	Theropithecus gelada	XP_025221268.1	898.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.9e-12	61.0	1.0	1.0	1.0	1.1e-16	1.5e-11	58.8	1.0	3.0	63.0	800.0	855.0	798.0	857.0	0.9	DNA endonuclease RBBP8 isoform X1 [Theropithecus gelada]	False	Eukaryota	Metazoa	Chordata	Primates	bleeding heart baboon	orange
