	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
572	118793	Rostratula benghalensis	NXJ69351.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.7e-29	117.1	0.0	1.0	1.0	9.6e-34	2.1e-29	116.8	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.89	CHAC2 glutamylcyclotransferase [Rostratula benghalensis]	False	Eukaryota	Metazoa	Chordata	Charadriiformes	Rostratula benghalensis	orange
168	9337	Trichosurus vulpecula	XP_036606607.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.7e-29	117.1	0.0	1.0	1.0	9.5e-34	2.1e-29	116.8	0.0	3.0	183.0	1.0	174.0	1.0	182.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Trichosurus vulpecula]	False	Eukaryota	Metazoa	Chordata	Diprotodontia	common brush-tailed possum	orange
238	13146	Melopsittacus undulatus	XP_012983366.2	228.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.6e-29	117.2	0.0	1.0	1.0	9.9e-34	2.2e-29	116.8	0.0	3.0	184.0	45.0	219.0	43.0	227.0	0.9	LOW QUALITY PROTEIN: glutathione-specific gamma-glutamylcyclotransferase 2 [Melopsittacus undulatus]	False	Eukaryota	Metazoa	Chordata	Psittaciformes	Melopsittacus undulatus	orange
669	194408	Rhinatrema bivittatum	XP_029449283.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.9e-29	117.0	0.0	1.0	1.0	1e-33	2.2e-29	116.7	0.0	3.0	180.0	1.0	171.0	1.0	180.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Rhinatrema bivittatum]	False	Eukaryota	Metazoa	Chordata	Gymnophiona	Rhinatrema bivittatum	orange
596	143291	Pteropus giganteus	XP_039743108.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.8e-29	117.0	0.0	1.0	1.0	9.9e-34	2.2e-29	116.8	0.0	3.0	179.0	1.0	170.0	1.0	179.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Pteropus giganteus]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Pteropus giganteus	orange
449	66420	Papilio xuthus	XP_013166258.1	183.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.0000000000000002e-29	116.9	0.1	1.0	1.0	1e-33	2.2e-29	116.7	0.1	3.0	185.0	1.0	178.0	1.0	183.0	0.92	PREDICTED: putative glutathione-specific gamma-glutamylcyclotransferase 2 [Papilio xuthus]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Papilio xuthus	pink
509	91951	Catharus ustulatus	XP_032912138.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.9e-29	116.9	0.0	1.0	1.0	1e-33	2.3e-29	116.7	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 [Catharus ustulatus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Catharus ustulatus	orange
886	874463	Mohoua ochrocephala	NXA67930.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.0000000000000002e-29	116.9	0.0	1.0	1.0	1.1e-33	2.3e-29	116.7	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.88	CHAC2 glutamylcyclotransferase [Mohoua ochrocephala]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Mohoua ochrocephala	orange
84	7924	Amia calva	MBN3306473.1	180.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.9e-29	116.9	0.0	1.0	1.0	1e-33	2.3e-29	116.7	0.0	3.0	181.0	1.0	172.0	1.0	178.0	0.89	CHAC2 glutamylcyclotransferase [Amia calva]	False	Eukaryota	Metazoa	Chordata	Amiiformes	Amia calva	orange
866	667154	Dicaeum eximium	NXH48333.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.9e-29	116.9	0.0	1.0	1.0	1e-33	2.3e-29	116.7	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	CHAC2 glutamylcyclotransferase [Dicaeum eximium]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Dicaeum eximium	orange
641	176039	Eolophus roseicapilla	NXD73769.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.9e-29	117.0	0.0	1.0	1.0	1e-33	2.3e-29	116.7	0.0	3.0	184.0	1.0	175.0	1.0	183.0	0.9	CHAC2 glutamylcyclotransferase [Eolophus roseicapilla]	False	Eukaryota	Metazoa	Chordata	Psittaciformes	Eolophus roseicapilla	orange
252	27622	Molossus molossus	XP_036118059.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.0000000000000002e-29	116.9	0.0	1.0	1.0	1.1e-33	2.4e-29	116.6	0.0	3.0	179.0	1.0	170.0	1.0	179.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X3 [Molossus molossus]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Molossus molossus	orange
548	109293	Hippocampus zosterae	XP_051926849.1	212.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.8e-29	117.0	0.0	1.0	1.0	1.1e-33	2.4e-29	116.6	0.0	3.0	179.0	27.0	197.0	25.0	205.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Hippocampus zosterae]	False	Eukaryota	Metazoa	Chordata	Syngnathiformes	Hippocampus zosterae	orange
821	433405	Anarrhichthys ocellatus	XP_031699542.1	181.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.0000000000000002e-29	116.9	0.0	1.0	1.0	1.1e-33	2.4e-29	116.6	0.0	3.0	179.0	1.0	171.0	1.0	179.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 [Anarrhichthys ocellatus]	False	Eukaryota	Metazoa	Chordata	Perciformes	Anarrhichthys ocellatus	orange
167	9305	Sarcophilus harrisii	XP_003758328.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.0000000000000002e-29	116.9	0.0	1.0	1.0	1.1e-33	2.4e-29	116.6	0.0	3.0	183.0	1.0	174.0	1.0	182.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 [Sarcophilus harrisii]	False	Eukaryota	Metazoa	Chordata	Dasyuromorphia	Sarcophilus harrisii (Boitard, 1841)	orange
512	93934	Coturnix japonica	XP_015712187.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.0000000000000002e-29	116.9	0.0	1.0	1.0	1.1e-33	2.4e-29	116.6	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 [Coturnix japonica]	False	Eukaryota	Metazoa	Chordata	Galliformes	Coturnix coturnix japanica	orange
960	1841481	Seriola lalandi dorsalis	XP_023262302.1	188.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.8	0.0	1.0	1.0	1.2e-33	2.5e-29	116.5	0.0	3.0	179.0	1.0	171.0	1.0	183.0	0.89	glutathione-specific gamma-glutamylcyclotransferase 2 [Seriola lalandi dorsalis]	False	Eukaryota	Metazoa	Chordata	Carangiformes	Seriola lalandi	orange
459	69820	Spodoptera litura	XP_022815638.1	182.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.7	0.0	1.0	1.0	1.1e-33	2.5e-29	116.6	0.0	3.0	187.0	1.0	179.0	1.0	182.0	0.87	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Spodoptera litura]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Spodoptera litura	pink
170	9365	Erinaceus europaeus	XP_007528010.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.1e-29	116.8	0.0	1.0	1.0	1.1e-33	2.5e-29	116.6	0.0	3.0	179.0	1.0	170.0	1.0	179.0	0.91	PREDICTED: putative glutathione-specific gamma-glutamylcyclotransferase 2 [Erinaceus europaeus]	False	Eukaryota	Metazoa	Chordata	Eulipotyphla	Erinaceus europaeus	orange
594	141839	Probosciger aterrimus	NWS49337.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.1e-29	116.8	0.0	1.0	1.0	1.2e-33	2.5e-29	116.5	0.0	3.0	183.0	1.0	174.0	1.0	182.0	0.9	CHAC2 glutamylcyclotransferase [Probosciger aterrimus]	False	Eukaryota	Metazoa	Chordata	Psittaciformes	Probosciger aterrimus	orange
829	449594	Atrichornis clamosus	NXY25595.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.8	0.0	1.0	1.0	1.2e-33	2.6e-29	116.5	0.0	3.0	185.0	1.0	176.0	1.0	182.0	0.9	CHAC2 glutamylcyclotransferase [Atrichornis clamosus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Atrichornis clamosus	orange
599	143900	Aldrovandia affinis	KAJ8396069.1	180.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.7	0.0	1.0	1.0	1.2e-33	2.6e-29	116.5	0.0	3.0	184.0	1.0	175.0	1.0	179.0	0.91	hypothetical protein AAFF_G00026010 [Aldrovandia affinis]	False	Eukaryota	Metazoa	Chordata	Notacanthiformes	Aldrovandia affinis	orange
632	171605	Vanessa cardui	XP_046972250.1	180.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.7	0.0	1.0	1.0	1.2e-33	2.6e-29	116.5	0.0	3.0	184.0	1.0	177.0	1.0	179.0	0.93	putative glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Vanessa cardui]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Vanessa cardui	pink
664	190295	Campylorhamphus procurvoides	NXC33482.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.8	0.0	1.0	1.0	1.2e-33	2.6e-29	116.5	0.0	3.0	185.0	1.0	176.0	1.0	182.0	0.9	CHAC2 glutamylcyclotransferase [Campylorhamphus procurvoides]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Campylorhamphus procurvoides	orange
141	8787	Casuarius casuarius	NXE47541.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.1e-29	116.8	0.0	1.0	1.0	1.2e-33	2.6e-29	116.5	0.0	3.0	183.0	1.0	174.0	1.0	182.0	0.9	CHAC2 glutamylcyclotransferase [Casuarius casuarius]	False	Eukaryota	Metazoa	Chordata	Casuariiformes	Australian cassowary	orange
350	41895	Tribolium madens	XP_044256213.1	189.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.7	0.1	1.0	1.0	1.2e-33	2.6e-29	116.5	0.1	3.0	185.0	1.0	177.0	1.0	183.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Tribolium madens]	False	Eukaryota	Metazoa	Arthropoda	Coleoptera	Tribolium madens	pink
339	39617	Aphelocoma coerulescens	NWY19097.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.8	0.0	1.0	1.0	1.2e-33	2.6e-29	116.5	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.88	CHAC2 glutamylcyclotransferase [Aphelocoma coerulescens]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Aphelocoma coerulescens	orange
752	287889	Trichoplax sp. H2	RDD44275.1	192.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.1e-29	116.8	0.0	1.0	1.0	1.2e-33	2.6e-29	116.5	0.0	3.0	180.0	18.0	186.0	16.0	191.0	0.91	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Trichoplax sp. H2]	False	Eukaryota	Metazoa	Placozoa	Trichoplacea	Trichoplax sp. H2	orange
383	48709	Orchesella cincta	ODM88814.1	340.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	5.1e-39	148.2	0.1	1.0	2.0	1.2e-33	2.7e-29	116.5	0.0	3.0	180.0	1.0	174.0	1.0	176.0	0.91	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Orchesella cincta]	False	Eukaryota	Metazoa	Arthropoda	Entomobryomorpha	Orchesella cincta	pink
483	78217	Glaucidium brasilianum	NXL38252.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.7	0.0	1.0	1.0	1.2e-33	2.7e-29	116.5	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	CHAC2 glutamylcyclotransferase [Glaucidium brasilianum]	False	Eukaryota	Metazoa	Chordata	Strigiformes	Glaucidium brasilianum	orange
838	463165	Furnarius figulus	NWR83008.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.3e-29	116.7	0.0	1.0	1.0	1.3000000000000001e-33	2.7e-29	116.4	0.0	3.0	185.0	1.0	176.0	1.0	182.0	0.9	CHAC2 glutamylcyclotransferase [Furnarius figulus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Furnarius figulus	orange
652	181839	Struthidea cinerea	NXB59318.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.3e-29	116.7	0.0	1.0	1.0	1.2e-33	2.7e-29	116.5	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.88	CHAC2 glutamylcyclotransferase [Struthidea cinerea]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Struthidea cinerea	orange
169	9361	Dasypus novemcinctus	XP_004454293.1	186.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.7	0.0	1.0	1.0	1.2e-33	2.7e-29	116.5	0.0	3.0	179.0	1.0	170.0	1.0	180.0	0.92	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Dasypus novemcinctus]	False	Eukaryota	Metazoa	Chordata	Cingulata	Dasypus novemcinctus	orange
397	54343	Etheostoma spectabile	XP_032358453.1	181.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-29	116.7	0.0	1.0	1.0	1.2e-33	2.7e-29	116.5	0.0	3.0	179.0	1.0	171.0	1.0	179.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 [Etheostoma spectabile]	False	Eukaryota	Metazoa	Chordata	Perciformes	Etheostoma spectabile	orange
33	7048	Sitophilus oryzae	XP_030751696.1	191.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.4e-29	116.6	0.1	1.0	1.0	1.3000000000000001e-33	2.8e-29	116.4	0.1	3.0	185.0	1.0	177.0	1.0	184.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Sitophilus oryzae]	False	Eukaryota	Metazoa	Arthropoda	Coleoptera	Sitophilus oryzae	pink
142	8790	Dromaius novaehollandiae	XP_025963962.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.3e-29	116.7	0.0	1.0	1.0	1.3000000000000001e-33	2.8e-29	116.4	0.0	3.0	183.0	1.0	174.0	1.0	182.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 [Dromaius novaehollandiae]	False	Eukaryota	Metazoa	Chordata	Casuariiformes	Dromaius novaehollandiae	orange
588	135168	Bucco capensis	NXH19548.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.3e-29	116.7	0.0	1.0	1.0	1.3000000000000001e-33	2.8e-29	116.4	0.0	3.0	183.0	1.0	174.0	1.0	181.0	0.89	CHAC2 glutamylcyclotransferase [Bucco capensis]	False	Eukaryota	Metazoa	Chordata	Galbuliformes	Bucco capensis	orange
770	312124	Scytalopus superciliaris	NXP21804.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.5e-29	116.6	0.0	1.0	1.0	1.4000000000000001e-33	3e-29	116.3	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	CHAC2 glutamylcyclotransferase [Scytalopus superciliaris]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Scytalopus superciliaris	orange
929	1352770	Chunga burmeisteri	NWS53894.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.5e-29	116.6	0.0	1.0	1.0	1.4000000000000001e-33	3e-29	116.3	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	CHAC2 glutamylcyclotransferase [Chunga burmeisteri]	False	Eukaryota	Metazoa	Chordata	Cariamiformes	Chunga burmeisteri	orange
673	198806	Calidris pugnax	XP_014817979.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.5e-29	116.6	0.0	1.0	1.0	1.4000000000000001e-33	3e-29	116.3	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	PREDICTED: putative glutathione-specific gamma-glutamylcyclotransferase 2 [Calidris pugnax]	False	Eukaryota	Metazoa	Chordata	Charadriiformes	Calidris pugnax	orange
201	9770	Balaenoptera physalus	KAB0397625.1	236.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.4e-29	116.6	0.0	1.0	1.0	1.4000000000000001e-33	3e-29	116.3	0.0	3.0	179.0	49.0	218.0	47.0	227.0	0.9	hypothetical protein E2I00_012675, partial [Balaenoptera physalus]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Balaena physalus Linnaeus, 1758	orange
311	34880	Nyctereutes procyonoides	XP_055185148.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.5e-29	116.6	0.0	1.0	1.0	1.4000000000000001e-33	3e-29	116.3	0.0	3.0	179.0	1.0	170.0	1.0	179.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Nyctereutes procyonoides]	False	Eukaryota	Metazoa	Chordata	Carnivora	Nyctereutes procyonoides	orange
581	130825	Ochotona curzoniae	XP_040849685.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.5e-29	116.6	0.0	1.0	1.0	1.4000000000000001e-33	3e-29	116.3	0.0	3.0	180.0	1.0	171.0	1.0	181.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Ochotona curzoniae]	False	Eukaryota	Metazoa	Chordata	Lagomorpha	Ochotona curzoniae	orange
824	441696	Ploceus nigricollis	NXM20057.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.6e-29	116.5	0.0	1.0	1.0	1.4000000000000001e-33	3.1e-29	116.3	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	CHAC2 glutamylcyclotransferase [Ploceus nigricollis]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Ploceus nigricollis	orange
946	1574408	Cervus canadensis	XP_043324492.1	188.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.6e-29	116.5	0.0	1.0	1.0	1.4000000000000001e-33	3.1e-29	116.3	0.0	3.0	179.0	1.0	170.0	1.0	179.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Cervus canadensis]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Cervus canadensis	orange
914	1160894	Machaerirhynchus nigripectus	NWW00099.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.6e-29	116.5	0.0	1.0	1.0	1.4000000000000001e-33	3.1e-29	116.3	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.88	CHAC2 glutamylcyclotransferase [Machaerirhynchus nigripectus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Machaerirhynchus nigripectus	orange
640	175797	Silurus meridionalis	KAI5103351.1	179.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.6e-29	116.5	0.0	1.0	1.0	1.5e-33	3.2e-29	116.2	0.0	3.0	179.0	3.0	173.0	1.0	178.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2, partial [Silurus meridionalis]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Silurus meridionalis	orange
859	591936	Piliocolobus tephrosceles	XP_023045962.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.7e-29	116.5	0.0	1.0	1.0	1.5e-33	3.2e-29	116.2	0.0	3.0	179.0	1.0	170.0	1.0	180.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Piliocolobus tephrosceles]	False	Eukaryota	Metazoa	Chordata	Primates	Piliocolobus tephrosceles	orange
159	9160	Passer montanus	XP_039572874.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.8e-29	116.4	0.0	1.0	1.0	1.5e-33	3.2e-29	116.2	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.89	glutathione-specific gamma-glutamylcyclotransferase 2 [Passer montanus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Passer montanus	orange
208	9880	Odocoileus virginianus texanus	XP_020732288.1	188.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.7e-29	116.5	0.0	1.0	1.0	1.5e-33	3.2e-29	116.2	0.0	3.0	179.0	1.0	170.0	1.0	180.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Odocoileus virginianus texanus]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Odocoileus virginianus	orange
216	9978	Ochotona princeps	XP_004580205.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.7e-29	116.5	0.0	1.0	1.0	1.5e-33	3.3e-29	116.2	0.0	3.0	180.0	1.0	171.0	1.0	181.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Ochotona princeps]	False	Eukaryota	Metazoa	Chordata	Lagomorpha	Ochotona princeps	orange
706	237433	Nicator chloris	NXX27262.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.7e-29	116.4	0.0	1.0	1.0	1.5e-33	3.3e-29	116.2	0.0	3.0	183.0	1.0	174.0	1.0	183.0	0.89	CHAC2 glutamylcyclotransferase [Nicator chloris]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Nicator chloris	orange
607	147949	Micropterus dolomieu	XP_045924067.1	188.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.9e-29	116.4	0.0	1.0	1.0	1.5e-33	3.3e-29	116.2	0.0	3.0	180.0	1.0	172.0	1.0	185.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Micropterus dolomieu]	False	Eukaryota	Metazoa	Chordata	Centrarchiformes	Micropterus dolomieu	orange
728	254575	Pardalotus punctatus	NXU13355.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.9e-29	116.4	0.0	1.0	1.0	1.6000000000000002e-33	3.4e-29	116.1	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	CHAC2 glutamylcyclotransferase [Pardalotus punctatus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Pardalotus punctatus	orange
818	417921	Etheostoma cragini	XP_034716406.1	188.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.8e-29	116.4	0.0	1.0	1.0	1.6000000000000002e-33	3.4e-29	116.1	0.0	3.0	179.0	1.0	171.0	1.0	180.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Etheostoma cragini]	False	Eukaryota	Metazoa	Chordata	Perciformes	Etheostoma cragini	orange
788	356909	Onychostruthus taczanowskii	XP_041273062.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.9e-29	116.4	0.0	1.0	1.0	1.6000000000000002e-33	3.4e-29	116.1	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.89	glutathione-specific gamma-glutamylcyclotransferase 2 [Onychostruthus taczanowskii]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Onychostruthus taczanowskii	orange
121	8218	Gymnodraco acuticeps	XP_034068697.1	188.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.9e-29	116.3	0.0	1.0	1.0	1.6000000000000002e-33	3.5e-29	116.1	0.0	3.0	180.0	1.0	172.0	1.0	184.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Gymnodraco acuticeps]	False	Eukaryota	Metazoa	Chordata	Perciformes	Gymnodraco acuticeps	orange
337	38775	Antechinus flavipes	XP_051831227.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.9e-29	116.3	0.0	1.0	1.0	1.6000000000000002e-33	3.5e-29	116.1	0.0	3.0	183.0	1.0	174.0	1.0	182.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Antechinus flavipes]	False	Eukaryota	Metazoa	Chordata	Dasyuromorphia	Antechinus flavipes	orange
177	9447	Lemur catta	XP_045405555.1	195.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.8e-29	116.4	0.0	1.0	1.0	1.6000000000000002e-33	3.5e-29	116.1	0.0	3.0	179.0	11.0	180.0	9.0	190.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 [Lemur catta]	False	Eukaryota	Metazoa	Chordata	Primates	Lemur catta	orange
110	8090	Oryzias latipes	XP_004080500.1	194.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.9e-29	116.3	0.0	1.0	1.0	1.6000000000000002e-33	3.5e-29	116.1	0.0	3.0	179.0	1.0	171.0	1.0	182.0	0.89	glutathione-specific gamma-glutamylcyclotransferase 2 [Oryzias latipes]	False	Eukaryota	Metazoa	Chordata	Beloniformes	Japanese medaka	orange
931	1415580	Microcaecilia unicolor	XP_030050482.1	185.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3e-29	116.3	0.0	1.0	1.0	1.7e-33	3.6e-29	116.0	0.0	3.0	179.0	2.0	171.0	1.0	180.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Microcaecilia unicolor]	False	Eukaryota	Metazoa	Chordata	Gymnophiona	Microcaecilia unicolor	orange
450	66707	Polioptila caerulea	NWS35610.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3e-29	116.3	0.0	1.0	1.0	1.6000000000000002e-33	3.6e-29	116.1	0.0	3.0	182.0	1.0	173.0	1.0	181.0	0.9	CHAC2 glutamylcyclotransferase [Polioptila caerulea]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Polioptila caerulea	orange
289	30732	Oryzias melastigma	XP_024141500.1	194.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3e-29	116.3	0.0	1.0	1.0	1.6000000000000002e-33	3.6e-29	116.1	0.0	3.0	179.0	1.0	171.0	1.0	181.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Oryzias melastigma]	False	Eukaryota	Metazoa	Chordata	Beloniformes	Aplocheilus melastigmus McClelland, 1839	orange
