target_name	target_accession	tlen	query_name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description_of_target	species
NQB18736.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0002	36.0	0.0	1	1	5.9e-10	0.00046	34.8	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MBH8997609.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0002	36.0	0.0	1	1	5.9e-10	0.00046	34.8	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MCT1270705.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00021	35.9	0.0	1	1	6.3e-10	0.00049	34.7	0.0	14	124	20	120	10	124	0.87	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_083318607.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00021	35.9	0.0	1	1	6.5e-10	0.0005	34.7	0.0	10	124	14	120	7	124	0.85	MULTISPECIES: hypothetical protein [Pseudomonas]	Pseudomonas
HBO8839147.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00021	35.9	0.0	1	1	6.3e-10	0.00048	34.8	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_128667334.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00021	35.9	0.0	1	1	6.5e-10	0.0005	34.7	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_033938440.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00022	35.9	0.0	1	1	6.4e-10	0.0005	34.7	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_216665647.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00022	35.9	0.0	1	1	6.4e-10	0.0005	34.7	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
SUD09315.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00022	35.9	0.0	1	1	6.7e-10	0.00052	34.7	0.0	13	124	17	118	6	122	0.85	Uncharacterised protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_016254056.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00022	35.9	0.0	1	1	6.7e-10	0.00052	34.7	0.0	13	124	17	118	6	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MBG5006388.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	8e-10	0.00062	34.4	0.0	10	124	14	120	7	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MBV5646966.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	6.6e-10	0.00051	34.7	0.0	10	124	14	120	7	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
HBO3946957.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	6.9e-10	0.00053	34.6	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_003110726.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	1.1e-09	0.00086	34.0	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_077149023.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	6.8e-10	0.00053	34.6	0.0	10	124	14	120	7	124	0.85	MULTISPECIES: hypothetical protein [Pseudomonas]	Pseudomonas
WP_232849100.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	6.8e-10	0.00052	34.7	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_171888712.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	6.8e-10	0.00053	34.6	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
HCK5045076.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	6.8e-10	0.00053	34.6	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_076550124.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00023	35.8	0.0	1	1	4.2e-10	0.00033	35.3	0.0	16	123	20	120	8	128	0.83	hypothetical protein [Chryseobacterium ureilyticum]	Chryseobacterium ureilyticum
WP_079993409.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00024	35.8	0.0	1	1	7.1e-10	0.00055	34.6	0.0	13	124	19	120	8	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_003141580.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00024	35.8	0.0	1	1	7.1e-10	0.00055	34.6	0.0	13	124	19	120	8	124	0.85	MULTISPECIES: hypothetical protein [Pseudomonas]	Pseudomonas
WP_202413992.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00024	35.8	0.0	1	1	7.5e-10	0.00058	34.5	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MCS7670852.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00024	35.7	0.0	1	1	7.1e-10	0.00055	34.6	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
OJW10298.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00024	35.7	0.0	1	1	7.1e-10	0.00055	34.6	0.0	15	124	16	116	9	120	0.84	MAG: hypothetical protein BGO49_07055 [Planctomycetales bacterium 71-10]	Planctomycetales bacterium 71-10
WP_108083878.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00025	35.7	0.0	1	1	7.2e-10	0.00056	34.6	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_023443564.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00025	35.7	0.0	1	1	1.2e-09	0.00091	33.9	0.0	10	124	14	120	7	124	0.85	MULTISPECIES: hypothetical protein [Pseudomonas]	Pseudomonas
WP_228401584.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00025	35.7	0.0	1	1	4.4e-10	0.00034	35.3	0.0	14	125	18	122	7	128	0.82	hypothetical protein [Chryseobacterium sp. PMSZPI]	Chryseobacterium sp. PMSZPI
MYM51090.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00025	35.7	0.0	1	1	7.9e-10	0.00061	34.4	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_003778183.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00026	35.7	0.0	1	1	7.6e-10	0.00058	34.5	0.0	14	124	37	135	26	139	0.84	hypothetical protein [Neisseria macacae]	Neisseria macacae
EGY60796.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00027	35.6	0.0	1	1	8e-10	0.00062	34.4	0.0	14	124	37	135	26	139	0.84	hypothetical protein HMPREF1028_01200 [Neisseria sp. GT4A_CT1]	Neisseria sp. GT4A_CT1
WP_134629593.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00027	35.6	0.0	1	1	7.9e-10	0.00061	34.4	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_062675093.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00027	35.6	0.0	1	1	5e-10	0.00039	35.1	0.0	15	125	14	117	6	122	0.86	MULTISPECIES: hypothetical protein [Chryseobacterium]	Chryseobacterium
MCO1693101.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00027	35.6	0.0	1	1	8.8e-10	0.00068	34.3	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
EIU2698677.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00028	35.5	0.0	1	1	8.3e-10	0.00064	34.4	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_003094848.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00028	35.5	0.0	1	1	8.4e-10	0.00065	34.3	0.0	13	124	17	118	6	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_126433570.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00028	35.5	0.0	1	1	8.7e-10	0.00067	34.3	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MBN5480223.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00028	35.5	0.0	1	1	8.3e-10	0.00064	34.4	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_172821011.1	-	162	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00029	35.5	0.0	1	1	6.2e-10	0.00048	34.8	0.0	15	124	53	155	44	159	0.78	hypothetical protein [Chryseobacterium sp. T16E-39]	Chryseobacterium sp. T16E-39
WP_068943575.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00029	35.5	0.0	1	1	5.6e-10	0.00043	34.9	0.0	16	124	20	121	11	125	0.83	MULTISPECIES: hypothetical protein [Chryseobacterium]	Chryseobacterium
WP_132879355.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00029	35.5	0.0	1	1	8.5e-10	0.00066	34.3	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
RKW31095.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00029	35.5	0.0	1	1	7.2e-10	0.00056	34.6	0.0	14	124	20	119	9	122	0.86	MAG: hypothetical protein D8B42_04610 [Kingella sp. (in: b-proteobacteria)]	Kingella sp. (in: b-proteobacteria)
WP_123856136.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00029	35.5	0.0	1	1	5.3e-10	0.00041	35.0	0.0	16	124	20	121	10	127	0.84	hypothetical protein [Chryseobacterium nakagawai]	Chryseobacterium nakagawai
WP_073660242.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0003	35.4	0.0	1	1	8.9e-10	0.00069	34.3	0.0	13	124	19	120	8	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_084083819.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00031	35.4	0.0	1	1	6.5e-10	0.0005	34.7	0.0	13	124	19	121	10	125	0.81	MULTISPECIES: hypothetical protein [Chryseobacterium]	Chryseobacterium
NHK29799.1	-	132	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00032	35.4	0.0	1	1	7.7e-10	0.0006	34.5	0.0	14	124	20	126	8	130	0.80	hypothetical protein [Asgard group archaeon]	Asgard group archaeon
WP_228432523.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00033	35.3	0.0	1	1	6.2e-10	0.00048	34.8	0.0	15	125	14	117	6	122	0.85	MULTISPECIES: hypothetical protein [Chryseobacterium]	Chryseobacterium
WP_213087268.1	-	120	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00034	35.3	0.0	1	1	2.9e-08	0.022	29.4	0.0	10	124	12	114	5	118	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_124125694.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00035	35.2	0.0	1	1	1.1e-09	0.00082	34.0	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_228380309.1	-	111	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00035	35.2	0.0	1	1	1.1e-09	0.00089	33.9	0.0	14	124	5	105	3	109	0.87	MULTISPECIES: hypothetical protein [Pseudomonas]	Pseudomonas
WP_117341345.1	-	122	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00036	35.2	0.0	1	1	3.1e-08	0.024	29.3	0.0	10	124	14	116	7	120	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
BCL83045.1	-	138	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00037	35.2	0.0	1	1	1.3e-09	0.001	33.7	0.0	14	124	23	125	17	129	0.88	hypothetical protein ccbrp13_55100 [Ktedonobacteria bacterium brp13]	Ktedonobacteria bacterium brp13
WP_115919849.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00037	35.1	0.0	1	1	7.2e-10	0.00055	34.6	0.0	13	121	19	118	9	124	0.80	hypothetical protein [Chryseobacterium rhizosphaerae]	Chryseobacterium rhizosphaerae
WP_248727492.1	-	238	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00038	35.1	0.0	1	1	1.2e-09	0.00092	33.9	0.0	15	120	18	116	9	124	0.77	hypothetical protein [Flavobacterium humidisoli]	Flavobacterium humidisoli
WP_132564943.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0004	35.0	0.0	1	1	1.2e-09	0.00096	33.8	0.0	13	124	19	120	8	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
OFB87146.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00041	35.0	0.0	1	1	1.6e-09	0.0013	33.4	0.0	10	124	12	118	5	122	0.82	hypothetical protein AN468_05960 [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_073672784.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00041	35.0	0.0	1	1	1.2e-09	0.00094	33.8	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_124531931.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00041	35.0	0.0	1	1	7.6e-10	0.00058	34.5	0.0	15	125	14	117	6	122	0.84	hypothetical protein [Chryseobacterium sp. KBW03]	Chryseobacterium sp. KBW03
MBH9331048.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00043	34.9	0.0	1	1	2.3e-09	0.0018	32.9	0.0	10	124	14	120	7	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_079863162.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00043	34.9	0.0	1	1	1.7e-09	0.0014	33.3	0.0	10	124	14	120	7	124	0.82	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_249363579.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00044	34.9	0.0	1	1	1.3e-09	0.00099	33.8	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_132710818.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00046	34.8	0.0	1	1	1.4e-09	0.001	33.7	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
HCL3277221.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00047	34.8	0.0	1	1	1.4e-09	0.0011	33.6	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_274783380.1	-	155	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00048	34.8	0.0	1	1	1.2e-09	0.00091	33.9	0.0	14	124	45	148	36	152	0.84	hypothetical protein [Flavobacterium sp. SUN046]	Flavobacterium sp. SUN046
WP_079241912.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0005	34.7	0.0	1	1	9.7e-10	0.00075	34.1	0.0	15	125	14	117	6	122	0.83	hypothetical protein [Chryseobacterium indologenes]	Chryseobacterium indologenes
WP_121358507.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0005	34.7	0.0	1	1	1.5e-09	0.0012	33.5	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
HAS47180.1	-	150	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00051	34.7	0.0	1	1	9e-10	0.0007	34.2	0.0	17	123	31	135	27	141	0.73	hypothetical protein [Microscillaceae bacterium]	Microscillaceae bacterium
WP_096067655.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00051	34.7	0.0	1	1	1.5e-09	0.0012	33.5	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
ERV08887.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00051	34.7	0.0	1	1	1.6e-09	0.0013	33.4	0.0	13	124	17	118	6	121	0.84	hypothetical protein Q071_05274 [Pseudomonas aeruginosa BL17]	Pseudomonas aeruginosa BL17
MBG4458838.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00053	34.6	0.0	1	1	1.6e-09	0.0012	33.5	0.0	10	124	14	120	7	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_079387968.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00053	34.6	0.0	1	1	1.6e-09	0.0012	33.5	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_228436685.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00054	34.6	0.0	1	1	1e-09	0.00078	34.1	0.0	15	125	14	117	6	122	0.85	hypothetical protein [Chryseobacterium sp. AG363]	Chryseobacterium sp. AG363
WP_079280450.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00054	34.6	0.0	1	1	1.7e-09	0.0013	33.3	0.0	13	124	19	120	8	123	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MBG4834332.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00055	34.6	0.0	1	1	1.6e-09	0.0012	33.4	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_121412846.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00056	34.6	0.0	1	1	1.7e-09	0.0013	33.3	0.0	10	123	14	119	7	123	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_005715851.1	-	145	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00058	34.5	0.0	1	1	2.1e-09	0.0016	33.1	0.0	14	124	36	134	24	138	0.81	hypothetical protein [Aggregatibacter segnis]	Aggregatibacter segnis
MBN1329156.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00058	34.5	0.0	1	1	1.2e-09	0.00093	33.9	0.0	14	124	23	127	11	130	0.77	hypothetical protein [Candidatus Heimdallarchaeota archaeon]	Candidatus Heimdallarchaeota archaeon
WCX36667.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00058	34.5	0.0	1	1	1.7e-09	0.0013	33.3	0.0	10	124	14	120	7	124	0.85	hypothetical protein KKY67_03825 [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_229746881.1	-	163	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00063	34.4	0.0	1	1	1.3e-09	0.001	33.7	0.0	17	125	57	158	48	163	0.83	hypothetical protein [Dokdonia pacifica]	Dokdonia pacifica
WP_132757677.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00065	34.3	0.0	1	1	2e-09	0.0015	33.2	0.0	13	124	19	120	8	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MBL7945015.1	-	161	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00066	34.3	0.0	1	1	1.8e-09	0.0014	33.3	0.0	16	122	54	153	47	159	0.78	hypothetical protein [Flavobacteriales bacterium]	Flavobacteriales bacterium
KAJ0415220.1	-	140	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00067	34.3	0.0	1	1	1.6e-09	0.0012	33.5	0.0	15	124	30	133	23	136	0.86	hypothetical protein BJY00DRAFT_266741 [Aspergillus carlsbadensis]	Aspergillus carlsbadensis
WP_220274408.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00069	34.3	0.0	1	1	2.1e-09	0.0016	33.1	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MBG4721471.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00069	34.3	0.0	1	1	2.1e-09	0.0016	33.1	0.0	13	124	19	120	8	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_033972954.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00072	34.2	0.0	1	1	2.2e-09	0.0017	33.0	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_095567201.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00072	34.2	0.0	1	1	1.4e-09	0.0011	33.7	0.0	15	124	19	119	9	123	0.88	hypothetical protein [Plantactinospora sp. KBS50]	Plantactinospora sp. KBS50
WP_121200328.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00073	34.2	0.0	1	1	2.2e-09	0.0017	33.0	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_126651060.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00073	34.2	0.0	1	1	1.3e-09	0.00099	33.8	0.0	15	125	14	117	6	123	0.84	hypothetical protein [Chryseobacterium aureum]	Chryseobacterium aureum
WP_264482064.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00073	34.2	0.0	1	1	2.2e-09	0.0017	33.0	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MCO3260597.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00074	34.2	0.0	1	1	2.2e-09	0.0017	33.0	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_257755080.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00075	34.2	0.0	1	1	2.3e-09	0.0018	32.9	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_079385226.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00076	34.1	0.0	1	1	2.3e-09	0.0018	32.9	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MCC0377064.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00077	34.1	0.0	1	1	2.3e-09	0.0018	32.9	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_107843022.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00081	34.0	0.0	1	1	2.4e-09	0.0019	32.9	0.0	14	124	37	135	26	139	0.84	hypothetical protein [Neisseria sicca]	Neisseria sicca
TMC85620.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00085	34.0	0.0	1	1	1.8e-09	0.0014	33.3	0.0	15	71	18	68	14	119	0.79	hypothetical protein E6J06_03230 [Chloroflexota bacterium]	Chloroflexota bacterium
WP_253317926.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00087	33.9	0.0	1	1	1.7e-09	0.0013	33.4	0.0	15	125	14	117	6	122	0.82	hypothetical protein [Chryseobacterium sp. S0630]	Chryseobacterium sp. S0630
WP_276284670.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00087	33.9	0.0	1	1	1.7e-09	0.0013	33.4	0.0	15	124	19	121	9	127	0.82	hypothetical protein [Chryseobacterium indologenes]	Chryseobacterium indologenes
WP_155713507.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00092	33.9	0.0	1	1	2.7e-09	0.0021	32.7	0.0	10	124	12	118	5	122	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_193544945.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00096	33.8	0.0	1	1	1.8e-09	0.0014	33.3	0.0	15	124	14	116	6	122	0.85	hypothetical protein [Chryseobacterium culicis]	Chryseobacterium culicis
KQM20589.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00096	33.8	0.0	1	1	2.1e-09	0.0016	33.1	0.0	14	124	18	121	9	126	0.78	hypothetical protein ASE55_06270 [Chryseobacterium sp. Leaf201]	Chryseobacterium sp. Leaf201
MUI20900.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00097	33.8	0.0	1	1	2.9e-09	0.0022	32.6	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_202980633.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00098	33.8	0.0	1	1	1.8e-09	0.0014	33.3	0.0	15	125	14	117	6	122	0.84	MULTISPECIES: hypothetical protein [Chryseobacterium]	Chryseobacterium
